3.200000000000000000e+02,7.765625000000000444e-01,8.390625000000000444e-01,8.984375000000000000e-01,7.750000000000000222e-01,8.093749999999999556e-01,8.625000000000000444e-01,7.406249999999999778e-01,6.953125000000000000e-01
3.200000000000000000e+02,7.906250000000000222e-01,8.328124999999999556e-01,8.843750000000000222e-01,7.781249999999999556e-01,8.109374999999999778e-01,8.781250000000000444e-01,7.359375000000000222e-01,7.765625000000000444e-01
3.200000000000000000e+02,7.593750000000000222e-01,8.265624999999999778e-01,8.968749999999999778e-01,7.531250000000000444e-01,8.109374999999999778e-01,8.874999999999999556e-01,7.203125000000000222e-01,8.062500000000000222e-01
3.200000000000000000e+02,7.734375000000000000e-01,8.218750000000000222e-01,8.937500000000000444e-01,7.624999999999999556e-01,7.890625000000000000e-01,8.921875000000000222e-01,7.296875000000000444e-01,7.890625000000000000e-01
3.200000000000000000e+02,7.984375000000000222e-01,8.265624999999999778e-01,8.843750000000000222e-01,7.984375000000000222e-01,8.234375000000000444e-01,8.843750000000000222e-01,7.140625000000000444e-01,8.421874999999999778e-01
3.200000000000000000e+02,8.062500000000000222e-01,8.296875000000000222e-01,8.859375000000000444e-01,8.109374999999999778e-01,8.171874999999999556e-01,8.750000000000000000e-01,7.515625000000000222e-01,8.234375000000000444e-01
3.200000000000000000e+02,8.218750000000000222e-01,8.390625000000000444e-01,8.937500000000000444e-01,8.156250000000000444e-01,8.375000000000000222e-01,8.859375000000000444e-01,7.468749999999999556e-01,8.156250000000000444e-01
3.200000000000000000e+02,8.015624999999999556e-01,8.421874999999999778e-01,9.031249999999999556e-01,8.093749999999999556e-01,8.359375000000000000e-01,8.874999999999999556e-01,7.453125000000000444e-01,8.562499999999999556e-01
3.200000000000000000e+02,7.796874999999999778e-01,8.031249999999999778e-01,8.796874999999999556e-01,7.703124999999999556e-01,7.984375000000000222e-01,8.781250000000000444e-01,6.890625000000000222e-01,6.437500000000000444e-01
3.200000000000000000e+02,7.874999999999999778e-01,8.234375000000000444e-01,8.796874999999999556e-01,7.859374999999999556e-01,8.265624999999999778e-01,8.765625000000000222e-01,7.406249999999999778e-01,7.593750000000000222e-01
3.200000000000000000e+02,8.281250000000000000e-01,8.546875000000000444e-01,9.031249999999999556e-01,8.359375000000000000e-01,8.531250000000000222e-01,9.046874999999999778e-01,7.624999999999999556e-01,8.046875000000000000e-01
3.200000000000000000e+02,7.640624999999999778e-01,8.109374999999999778e-01,8.765625000000000222e-01,7.624999999999999556e-01,7.953124999999999778e-01,8.687500000000000222e-01,7.171874999999999778e-01,7.812500000000000000e-01
3.200000000000000000e+02,7.671875000000000222e-01,8.375000000000000222e-01,8.734374999999999778e-01,7.718749999999999778e-01,8.078125000000000444e-01,8.796874999999999556e-01,7.140625000000000444e-01,7.828125000000000222e-01
3.200000000000000000e+02,8.031249999999999778e-01,8.312500000000000444e-01,8.859375000000000444e-01,7.921875000000000444e-01,8.359375000000000000e-01,8.703125000000000444e-01,7.249999999999999778e-01,8.328124999999999556e-01
3.200000000000000000e+02,7.984375000000000222e-01,8.249999999999999556e-01,8.937500000000000444e-01,7.890625000000000000e-01,8.093749999999999556e-01,8.718749999999999556e-01,7.109375000000000000e-01,8.062500000000000222e-01
