3.000000000000000000e+02,7.733333333333333171e-01,8.199999999999999512e-01,7.500000000000000000e-01,5.799999999999999600e-01,7.033333333333333659e-01
3.000000000000000000e+02,7.433333333333332904e-01,7.666666666666667185e-01,7.866666666666666252e-01,5.166666666666667185e-01,6.500000000000000222e-01
3.000000000000000000e+02,6.933333333333333570e-01,7.166666666666666741e-01,7.666666666666667185e-01,5.166666666666667185e-01,5.866666666666666696e-01
3.000000000000000000e+02,7.533333333333332993e-01,7.866666666666666252e-01,8.166666666666666519e-01,7.099999999999999645e-01,7.700000000000000178e-01
3.000000000000000000e+02,7.733333333333333171e-01,8.433333333333333792e-01,8.100000000000000533e-01,5.433333333333333348e-01,8.333333333333333703e-01
3.000000000000000000e+02,7.166666666666666741e-01,7.800000000000000266e-01,8.133333333333333526e-01,5.699999999999999512e-01,5.066666666666667096e-01
3.000000000000000000e+02,7.433333333333332904e-01,8.066666666666666430e-01,8.100000000000000533e-01,5.799999999999999600e-01,7.700000000000000178e-01
3.000000000000000000e+02,7.533333333333332993e-01,7.900000000000000355e-01,7.800000000000000266e-01,5.300000000000000266e-01,6.933333333333333570e-01
3.000000000000000000e+02,7.966666666666666341e-01,8.233333333333333615e-01,7.900000000000000355e-01,6.033333333333333881e-01,5.400000000000000355e-01
3.000000000000000000e+02,7.299999999999999822e-01,7.866666666666666252e-01,8.233333333333333615e-01,5.633333333333333526e-01,7.900000000000000355e-01
3.000000000000000000e+02,7.766666666666666163e-01,8.100000000000000533e-01,8.000000000000000444e-01,5.600000000000000533e-01,7.600000000000000089e-01
3.000000000000000000e+02,7.399999999999999911e-01,7.933333333333333348e-01,7.933333333333333348e-01,6.666666666666666297e-01,7.766666666666666163e-01
3.000000000000000000e+02,7.566666666666667096e-01,8.033333333333333437e-01,8.199999999999999512e-01,6.433333333333333126e-01,7.800000000000000266e-01
3.000000000000000000e+02,7.733333333333333171e-01,7.933333333333333348e-01,7.800000000000000266e-01,5.799999999999999600e-01,7.700000000000000178e-01
3.000000000000000000e+02,7.199999999999999734e-01,7.666666666666667185e-01,8.133333333333333526e-01,6.266666666666667052e-01,6.966666666666666563e-01
3.000000000000000000e+02,7.299999999999999822e-01,8.366666666666666696e-01,7.900000000000000355e-01,5.200000000000000178e-01,6.966666666666666563e-01
3.000000000000000000e+02,7.866666666666666252e-01,8.366666666666666696e-01,8.199999999999999512e-01,5.500000000000000444e-01,6.999999999999999556e-01
3.000000000000000000e+02,7.866666666666666252e-01,7.966666666666666341e-01,8.133333333333333526e-01,5.600000000000000533e-01,6.333333333333333037e-01
3.000000000000000000e+02,8.033333333333333437e-01,8.466666666666666785e-01,7.800000000000000266e-01,7.166666666666666741e-01,8.033333333333333437e-01
3.000000000000000000e+02,7.333333333333332815e-01,8.100000000000000533e-01,7.800000000000000266e-01,5.200000000000000178e-01,7.533333333333332993e-01
3.000000000000000000e+02,7.600000000000000089e-01,7.666666666666667185e-01,8.166666666666666519e-01,5.333333333333333259e-01,5.333333333333333259e-01
