1.000000000000000000e+01,5.500000000000000444e-01,5.500000000000000444e-01,0.000000000000000000e+00
6.000000000000000000e+01,8.750000000000000000e-01,5.166666666666667185e-01,5.333333333333333259e-01
1.100000000000000000e+02,8.681818181818181657e-01,8.363636363636363091e-01,5.090909090909090384e-01
1.600000000000000000e+02,8.562499999999999556e-01,7.906250000000000222e-01,5.281249999999999556e-01
2.100000000000000000e+02,8.499999999999999778e-01,5.238095238095238360e-01,5.238095238095238360e-01
2.600000000000000000e+02,8.846153846153845812e-01,5.038461538461538325e-01,5.192307692307692735e-01
3.100000000000000000e+02,8.499999999999999778e-01,5.193548387096774688e-01,5.370967741935483986e-01
3.600000000000000000e+02,8.472222222222222099e-01,5.013888888888888840e-01,5.166666666666667185e-01
4.100000000000000000e+02,8.426829268292682640e-01,5.158536585365853799e-01,5.292682926829268553e-01
4.600000000000000000e+02,8.576086956521739024e-01,5.206521739130435256e-01,5.239130434782608425e-01
5.100000000000000000e+02,8.431372549019607865e-01,5.107843137254901578e-01,5.166666666666667185e-01
5.600000000000000000e+02,8.464285714285714191e-01,5.258928571428571619e-01,5.357142857142856984e-01
6.100000000000000000e+02,8.508196721311475086e-01,5.155737704918033071e-01,5.295081967213114416e-01
6.600000000000000000e+02,8.499999999999999778e-01,5.121212121212120882e-01,5.234848484848484418e-01
7.100000000000000000e+02,8.225352112676056482e-01,5.119718309859154770e-01,5.323943661971830554e-01
7.600000000000000000e+02,8.625000000000000444e-01,5.184210526315788936e-01,5.282894736842105310e-01
8.100000000000000000e+02,8.444444444444444420e-01,5.012345679012345512e-01,5.216049382716049232e-01
8.600000000000000000e+02,8.436046511627907085e-01,5.075581395348837122e-01,5.250000000000000222e-01
9.100000000000000000e+02,8.450549450549450503e-01,5.115384615384614975e-01,5.285714285714285809e-01
9.600000000000000000e+02,8.364583333333333037e-01,5.171875000000000222e-01,5.333333333333333259e-01
5.100000000000000000e+02,8.568627450980391691e-01,5.078431372549019329e-01,5.313725490196078427e-01
5.600000000000000000e+02,8.571428571428570953e-01,5.026785714285714191e-01,5.160714285714286254e-01
6.100000000000000000e+02,8.409836065573770281e-01,5.090163934426229497e-01,5.270491803278688492e-01
6.600000000000000000e+02,8.446969696969697239e-01,5.121212121212120882e-01,5.340909090909090606e-01
7.100000000000000000e+02,8.584507042253520792e-01,5.035211267605633756e-01,5.211267605633802535e-01
7.600000000000000000e+02,8.453947368421053099e-01,5.171052631578947345e-01,5.276315789473684514e-01
8.100000000000000000e+02,8.691358024691357986e-01,5.061728395061728669e-01,5.240740740740740256e-01
8.600000000000000000e+02,8.383720930232557711e-01,5.122093023255813726e-01,5.290697674418605168e-01
9.100000000000000000e+02,8.521978021978021678e-01,5.010989010989010950e-01,5.208791208791209160e-01
9.600000000000000000e+02,8.437500000000000000e-01,5.010416666666667185e-01,5.010416666666667185e-01
5.100000000000000000e+02,8.382352941176470784e-01,5.009803921568627416e-01,5.196078431372549433e-01
5.600000000000000000e+02,8.625000000000000444e-01,5.124999999999999556e-01,5.285714285714285809e-01
6.100000000000000000e+02,8.729508196721311730e-01,5.073770491803278881e-01,5.221311475409835534e-01
6.600000000000000000e+02,8.439393939393939892e-01,5.007575757575757347e-01,5.227272727272727071e-01
7.100000000000000000e+02,8.499999999999999778e-01,5.070422535211267512e-01,5.190140845070422282e-01
7.600000000000000000e+02,8.427631578947368807e-01,5.210526315789473228e-01,5.374999999999999778e-01
8.100000000000000000e+02,8.364197530864198038e-01,5.086419753086419693e-01,5.308641975308642236e-01
8.600000000000000000e+02,8.395348837209302140e-01,5.139534883720929814e-01,5.244186046511627453e-01
9.100000000000000000e+02,8.456043956043955978e-01,5.076923076923076650e-01,5.307692307692307709e-01
9.600000000000000000e+02,8.526041666666667185e-01,5.151041666666666963e-01,5.260416666666666297e-01
5.100000000000000000e+02,8.411764705882353033e-01,5.039215686274509665e-01,5.264705882352941346e-01
5.600000000000000000e+02,8.526785714285713969e-01,5.089285714285713969e-01,5.330357142857142794e-01
6.100000000000000000e+02,8.516393442622950394e-01,5.090163934426229497e-01,5.221311475409835534e-01
6.600000000000000000e+02,8.409090909090909394e-01,5.121212121212120882e-01,5.242424242424242875e-01
7.100000000000000000e+02,8.471830985915492773e-01,5.105633802816901268e-01,5.260563380281689794e-01
7.600000000000000000e+02,8.361842105263157521e-01,5.065789473684210176e-01,5.309210526315789602e-01
8.100000000000000000e+02,8.475308641975308754e-01,5.148148148148148362e-01,5.277777777777777901e-01
8.600000000000000000e+02,8.470930232558139261e-01,5.168604651162790331e-01,5.325581395348837344e-01
9.100000000000000000e+02,8.467032967032966928e-01,5.032967032967032850e-01,5.214285714285714635e-01
9.600000000000000000e+02,8.406249999999999556e-01,5.208333333333333703e-01,5.322916666666667185e-01
5.100000000000000000e+02,8.499999999999999778e-01,5.088235294117646745e-01,5.254901960784313930e-01
