2.000000000000000000e+01,6.999999999999999556e-01,7.249999999999999778e-01,9.499999999999999556e-01,5.999999999999999778e-01,5.250000000000000222e-01,6.250000000000000000e-01,6.750000000000000444e-01,0.000000000000000000e+00
2.000000000000000000e+01,6.750000000000000444e-01,7.249999999999999778e-01,6.750000000000000444e-01,6.999999999999999556e-01,5.250000000000000222e-01,5.500000000000000444e-01,5.749999999999999556e-01,0.000000000000000000e+00
2.000000000000000000e+01,5.500000000000000444e-01,5.999999999999999778e-01,6.500000000000000222e-01,5.749999999999999556e-01,6.250000000000000000e-01,6.500000000000000222e-01,6.750000000000000444e-01,0.000000000000000000e+00
2.000000000000000000e+01,5.250000000000000222e-01,6.750000000000000444e-01,8.249999999999999556e-01,5.749999999999999556e-01,5.749999999999999556e-01,6.250000000000000000e-01,5.500000000000000444e-01,0.000000000000000000e+00
2.000000000000000000e+01,5.999999999999999778e-01,7.750000000000000222e-01,9.000000000000000222e-01,5.250000000000000222e-01,6.250000000000000000e-01,5.999999999999999778e-01,6.250000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+01,6.999999999999999556e-01,6.999999999999999556e-01,9.250000000000000444e-01,6.125000000000000444e-01,5.250000000000000222e-01,5.625000000000000000e-01,6.624999999999999778e-01,5.875000000000000222e-01
4.000000000000000000e+01,5.500000000000000444e-01,5.749999999999999556e-01,8.125000000000000000e-01,6.500000000000000222e-01,5.749999999999999556e-01,5.625000000000000000e-01,6.624999999999999778e-01,0.000000000000000000e+00
4.000000000000000000e+01,7.500000000000000000e-01,5.124999999999999556e-01,8.125000000000000000e-01,7.249999999999999778e-01,7.249999999999999778e-01,7.624999999999999556e-01,7.125000000000000222e-01,6.999999999999999556e-01
4.000000000000000000e+01,5.999999999999999778e-01,6.999999999999999556e-01,6.999999999999999556e-01,6.500000000000000222e-01,5.749999999999999556e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.250000000000000000e-01
4.000000000000000000e+01,5.625000000000000000e-01,6.250000000000000000e-01,8.375000000000000222e-01,5.374999999999999778e-01,5.124999999999999556e-01,5.374999999999999778e-01,6.125000000000000444e-01,5.374999999999999778e-01
6.000000000000000000e+01,7.333333333333332815e-01,7.833333333333333259e-01,7.916666666666666297e-01,7.083333333333333703e-01,6.916666666666666519e-01,6.250000000000000000e-01,5.999999999999999778e-01,5.250000000000000222e-01
6.000000000000000000e+01,7.333333333333332815e-01,7.249999999999999778e-01,8.583333333333332815e-01,6.083333333333332815e-01,7.166666666666666741e-01,5.916666666666666741e-01,6.333333333333333037e-01,5.999999999999999778e-01
6.000000000000000000e+01,8.166666666666666519e-01,7.583333333333333037e-01,9.250000000000000444e-01,7.083333333333333703e-01,5.250000000000000222e-01,5.083333333333333037e-01,5.749999999999999556e-01,5.583333333333333481e-01
6.000000000000000000e+01,7.500000000000000000e-01,8.416666666666666741e-01,8.583333333333332815e-01,7.166666666666666741e-01,6.083333333333332815e-01,5.250000000000000222e-01,7.500000000000000000e-01,5.833333333333333703e-01
6.000000000000000000e+01,6.999999999999999556e-01,8.166666666666666519e-01,8.750000000000000000e-01,6.166666666666666963e-01,7.500000000000000000e-01,6.166666666666666963e-01,6.666666666666666297e-01,5.250000000000000222e-01
8.000000000000000000e+01,7.312499999999999556e-01,5.749999999999999556e-01,8.187499999999999778e-01,7.375000000000000444e-01,6.999999999999999556e-01,5.437499999999999556e-01,5.124999999999999556e-01,5.625000000000000000e-01
8.000000000000000000e+01,7.812500000000000000e-01,8.125000000000000000e-01,8.874999999999999556e-01,7.062500000000000444e-01,7.874999999999999778e-01,5.187500000000000444e-01,6.937499999999999778e-01,6.937499999999999778e-01
8.000000000000000000e+01,7.187500000000000000e-01,7.812500000000000000e-01,8.499999999999999778e-01,5.562500000000000222e-01,6.937499999999999778e-01,5.437499999999999556e-01,5.875000000000000222e-01,5.124999999999999556e-01
8.000000000000000000e+01,6.937499999999999778e-01,7.500000000000000000e-01,7.624999999999999556e-01,7.187500000000000000e-01,7.375000000000000444e-01,5.875000000000000222e-01,5.749999999999999556e-01,5.687499999999999778e-01
8.000000000000000000e+01,7.562499999999999778e-01,7.624999999999999556e-01,8.625000000000000444e-01,7.187500000000000000e-01,7.624999999999999556e-01,6.187500000000000222e-01,6.875000000000000000e-01,6.812500000000000222e-01
1.000000000000000000e+02,8.249999999999999556e-01,8.499999999999999778e-01,8.850000000000000089e-01,7.750000000000000222e-01,7.399999999999999911e-01,6.800000000000000488e-01,6.850000000000000533e-01,7.049999999999999600e-01
1.000000000000000000e+02,7.149999999999999689e-01,8.100000000000000533e-01,8.499999999999999778e-01,6.800000000000000488e-01,5.050000000000000044e-01,5.200000000000000178e-01,5.849999999999999645e-01,5.150000000000000133e-01
1.000000000000000000e+02,7.850000000000000311e-01,7.850000000000000311e-01,8.399999999999999689e-01,7.399999999999999911e-01,6.099999999999999867e-01,7.349999999999999867e-01,7.600000000000000089e-01,5.300000000000000266e-01
1.000000000000000000e+02,7.700000000000000178e-01,8.050000000000000488e-01,8.599999999999999867e-01,7.550000000000000044e-01,5.250000000000000222e-01,7.449999999999999956e-01,7.099999999999999645e-01,6.049999999999999822e-01
1.000000000000000000e+02,7.850000000000000311e-01,8.050000000000000488e-01,8.850000000000000089e-01,7.800000000000000266e-01,8.299999999999999600e-01,5.300000000000000266e-01,7.149999999999999689e-01,6.350000000000000089e-01
1.200000000000000000e+02,7.541666666666666519e-01,8.041666666666666963e-01,8.874999999999999556e-01,7.125000000000000222e-01,5.833333333333333703e-01,6.333333333333333037e-01,6.833333333333333481e-01,5.749999999999999556e-01
1.200000000000000000e+02,7.291666666666666297e-01,7.666666666666667185e-01,8.874999999999999556e-01,6.999999999999999556e-01,7.333333333333332815e-01,8.041666666666666963e-01,7.166666666666666741e-01,7.500000000000000000e-01
1.200000000000000000e+02,5.625000000000000000e-01,6.791666666666666963e-01,8.833333333333333037e-01,5.708333333333333037e-01,5.124999999999999556e-01,5.458333333333332815e-01,5.875000000000000222e-01,6.125000000000000444e-01
1.200000000000000000e+02,6.999999999999999556e-01,7.666666666666667185e-01,9.041666666666666741e-01,6.458333333333333703e-01,6.541666666666666741e-01,6.750000000000000444e-01,5.916666666666666741e-01,5.625000000000000000e-01
1.200000000000000000e+02,7.833333333333333259e-01,8.083333333333333481e-01,9.041666666666666741e-01,8.083333333333333481e-01,7.500000000000000000e-01,6.458333333333333703e-01,7.458333333333333481e-01,7.916666666666666297e-01
1.400000000000000000e+02,7.821428571428571397e-01,7.892857142857142572e-01,8.928571428571429047e-01,7.821428571428571397e-01,8.142857142857142794e-01,5.285714285714285809e-01,7.535714285714285587e-01,5.642857142857142794e-01
1.400000000000000000e+02,7.642857142857142350e-01,8.107142857142857206e-01,9.000000000000000222e-01,7.428571428571428825e-01,7.642857142857142350e-01,5.535714285714286031e-01,6.714285714285713746e-01,6.035714285714285365e-01
1.400000000000000000e+02,7.678571428571429047e-01,7.892857142857142572e-01,8.642857142857143238e-01,7.571428571428571175e-01,7.821428571428571397e-01,5.678571428571428381e-01,7.142857142857143016e-01,6.142857142857143238e-01
1.400000000000000000e+02,6.464285714285714635e-01,6.928571428571428381e-01,9.071428571428571397e-01,6.857142857142857206e-01,6.785714285714286031e-01,5.642857142857142794e-01,5.678571428571428381e-01,5.964285714285714191e-01
1.400000000000000000e+02,7.785714285714285809e-01,8.249999999999999556e-01,8.857142857142856762e-01,7.750000000000000222e-01,7.785714285714285809e-01,5.392857142857142572e-01,5.285714285714285809e-01,6.750000000000000444e-01
1.600000000000000000e+02,7.968750000000000000e-01,8.281250000000000000e-01,9.062500000000000000e-01,8.249999999999999556e-01,8.406249999999999556e-01,8.906250000000000000e-01,7.562499999999999778e-01,6.125000000000000444e-01
1.600000000000000000e+02,8.093749999999999556e-01,7.906250000000000222e-01,8.968749999999999778e-01,7.750000000000000222e-01,8.281250000000000000e-01,8.750000000000000000e-01,7.375000000000000444e-01,7.218750000000000444e-01
1.600000000000000000e+02,7.718749999999999778e-01,8.093749999999999556e-01,9.062500000000000000e-01,7.687500000000000444e-01,8.000000000000000444e-01,8.906250000000000000e-01,7.156249999999999556e-01,5.250000000000000222e-01
