method,num_points,accuracy
kernel k-groups,590,0.816949152542
k-means,610,0.791803278689
gmm,610,0.880327868852
kernel k-groups,610,0.811475409836
k-means,630,0.771428571429
gmm,630,0.766666666667
kernel k-groups,630,0.811111111111
k-means,650,0.773846153846
gmm,650,0.873846153846
kernel k-groups,650,0.793846153846
k-means,670,0.753731343284
gmm,670,0.888059701493
kernel k-groups,670,0.792537313433
k-means,690,0.757971014493
gmm,690,0.766666666667
kernel k-groups,690,0.778260869565
k-means,710,0.746478873239
gmm,710,0.874647887324
kernel k-groups,710,0.795774647887
k-means,730,0.823287671233
gmm,730,0.9
kernel k-groups,730,0.846575342466
k-means,750,0.788
gmm,750,0.889333333333
kernel k-groups,750,0.816
k-means,770,0.787012987013
gmm,770,0.893506493506
kernel k-groups,770,0.805194805195
k-means,790,0.743037974684
gmm,790,0.863291139241
kernel k-groups,790,0.807594936709
k-means,10,0.9
gmm,10,1.0
kernel k-groups,10,0.9
k-means,30,0.833333333333
gmm,30,0.833333333333
kernel k-groups,30,0.833333333333
k-means,50,0.74
gmm,50,0.92
kernel k-groups,50,0.8
k-means,70,0.814285714286
gmm,70,0.871428571429
kernel k-groups,70,0.814285714286
k-means,90,0.733333333333
gmm,90,0.722222222222
kernel k-groups,90,0.744444444444
k-means,110,0.836363636364
gmm,110,0.845454545455
kernel k-groups,110,0.836363636364
k-means,130,0.746153846154
gmm,130,0.830769230769
kernel k-groups,130,0.8
k-means,150,0.74
gmm,150,0.753333333333
kernel k-groups,150,0.746666666667
k-means,170,0.729411764706
gmm,170,0.735294117647
kernel k-groups,170,0.741176470588
k-means,190,0.8
gmm,190,0.884210526316
kernel k-groups,190,0.826315789474
k-means,210,0.771428571429
gmm,210,0.852380952381
kernel k-groups,210,0.795238095238
k-means,230,0.74347826087
gmm,230,0.84347826087
kernel k-groups,230,0.765217391304
k-means,250,0.812
gmm,250,0.904
kernel k-groups,250,0.812
k-means,270,0.814814814815
gmm,270,0.87037037037
kernel k-groups,270,0.818518518519
k-means,290,0.755172413793
gmm,290,0.758620689655
kernel k-groups,290,0.775862068966
k-means,310,0.793548387097
gmm,310,0.8
kernel k-groups,310,0.803225806452
k-means,330,0.754545454545
gmm,330,0.909090909091
kernel k-groups,330,0.775757575758
k-means,350,0.782857142857
gmm,350,0.814285714286
kernel k-groups,350,0.811428571429
k-means,370,0.772972972973
gmm,370,0.9
kernel k-groups,370,0.813513513514
k-means,390,0.817948717949
gmm,390,0.912820512821
kernel k-groups,390,0.841025641026
k-means,410,0.729268292683
gmm,410,0.829268292683
kernel k-groups,410,0.760975609756
k-means,430,0.802325581395
gmm,430,0.806976744186
kernel k-groups,430,0.811627906977
k-means,450,0.775555555556
gmm,450,0.88
kernel k-groups,450,0.808888888889
k-means,470,0.795744680851
gmm,470,0.870212765957
kernel k-groups,470,0.810638297872
k-means,490,0.814285714286
gmm,490,0.902040816327
kernel k-groups,490,0.859183673469
k-means,510,0.762745098039
gmm,510,0.874509803922
kernel k-groups,510,0.801960784314
k-means,530,0.775471698113
gmm,530,0.860377358491
kernel k-groups,530,0.790566037736
k-means,550,0.758181818182
gmm,550,0.867272727273
kernel k-groups,550,0.789090909091
k-means,570,0.782456140351
gmm,570,0.898245614035
kernel k-groups,570,0.817543859649
k-means,590,0.816949152542
gmm,590,0.886440677966
kernel k-groups,590,0.837288135593
k-means,610,0.796721311475
gmm,610,0.9
kernel k-groups,610,0.82131147541
k-means,630,0.784126984127
gmm,630,0.896825396825
kernel k-groups,630,0.815873015873
k-means,650,0.761538461538
gmm,650,0.875384615385
kernel k-groups,650,0.795384615385
k-means,670,0.777611940299
gmm,670,0.876119402985
kernel k-groups,670,0.801492537313
k-means,690,0.778260869565
gmm,690,0.901449275362
kernel k-groups,690,0.826086956522
k-means,710,0.778873239437
gmm,710,0.874647887324
kernel k-groups,710,0.8
k-means,730,0.783561643836
gmm,730,0.884931506849
kernel k-groups,730,0.817808219178
k-means,750,0.773333333333
gmm,750,0.765333333333
kernel k-groups,750,0.792
k-means,770,0.805194805195
gmm,770,0.893506493506
kernel k-groups,770,0.823376623377
k-means,790,0.786075949367
gmm,790,0.89746835443
kernel k-groups,790,0.810126582278
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.933333333333
gmm,30,0.933333333333
kernel k-groups,30,0.933333333333
k-means,50,0.8
gmm,50,0.88
kernel k-groups,50,0.8
k-means,70,0.685714285714
gmm,70,0.671428571429
kernel k-groups,70,0.7
k-means,90,0.722222222222
gmm,90,0.844444444444
kernel k-groups,90,0.777777777778
k-means,110,0.827272727273
gmm,110,0.863636363636
kernel k-groups,110,0.854545454545
k-means,130,0.753846153846
gmm,130,0.876923076923
kernel k-groups,130,0.815384615385
k-means,150,0.726666666667
gmm,150,0.673333333333
kernel k-groups,150,0.733333333333
k-means,170,0.735294117647
gmm,170,0.847058823529
kernel k-groups,170,0.747058823529
k-means,190,0.763157894737
gmm,190,0.763157894737
kernel k-groups,190,0.773684210526
k-means,210,0.766666666667
gmm,210,0.804761904762
kernel k-groups,210,0.780952380952
k-means,230,0.834782608696
gmm,230,0.882608695652
kernel k-groups,230,0.839130434783
k-means,250,0.804
gmm,250,0.912
kernel k-groups,250,0.828
k-means,270,0.759259259259
gmm,270,0.766666666667
kernel k-groups,270,0.77037037037
k-means,290,0.793103448276
gmm,290,0.772413793103
kernel k-groups,290,0.8
k-means,310,0.770967741935
gmm,310,0.870967741935
kernel k-groups,310,0.793548387097
k-means,330,0.781818181818
gmm,330,0.815151515152
kernel k-groups,330,0.8
k-means,350,0.757142857143
gmm,350,0.877142857143
kernel k-groups,350,0.794285714286
k-means,370,0.778378378378
gmm,370,0.878378378378
kernel k-groups,370,0.797297297297
k-means,390,0.792307692308
gmm,390,0.897435897436
kernel k-groups,390,0.817948717949
k-means,410,0.778048780488
gmm,410,0.870731707317
kernel k-groups,410,0.824390243902
k-means,430,0.788372093023
gmm,430,0.886046511628
kernel k-groups,430,0.802325581395
k-means,450,0.722222222222
gmm,450,0.842222222222
kernel k-groups,450,0.748888888889
k-means,470,0.742553191489
gmm,470,0.865957446809
kernel k-groups,470,0.802127659574
k-means,490,0.769387755102
gmm,490,0.877551020408
kernel k-groups,490,0.80612244898
k-means,510,0.786274509804
gmm,510,0.880392156863
kernel k-groups,510,0.829411764706
k-means,530,0.807547169811
gmm,530,0.877358490566
kernel k-groups,530,0.820754716981
k-means,550,0.798181818182
gmm,550,0.867272727273
kernel k-groups,550,0.810909090909
k-means,570,0.761403508772
gmm,570,0.863157894737
kernel k-groups,570,0.791228070175
k-means,590,0.771186440678
gmm,590,0.866101694915
kernel k-groups,590,0.783050847458
k-means,610,0.796721311475
gmm,610,0.881967213115
kernel k-groups,610,0.816393442623
k-means,630,0.811111111111
gmm,630,0.890476190476
kernel k-groups,630,0.815873015873
k-means,650,0.776923076923
gmm,650,0.88
kernel k-groups,650,0.792307692308
k-means,670,0.770149253731
gmm,670,0.877611940299
kernel k-groups,670,0.792537313433
k-means,690,0.768115942029
gmm,690,0.785507246377
kernel k-groups,690,0.785507246377
k-means,710,0.769014084507
gmm,710,0.877464788732
kernel k-groups,710,0.801408450704
k-means,730,0.783561643836
gmm,730,0.904109589041
kernel k-groups,730,0.824657534247
k-means,750,0.770666666667
gmm,750,0.874666666667
kernel k-groups,750,0.806666666667
k-means,770,0.785714285714
gmm,770,0.893506493506
kernel k-groups,770,0.822077922078
k-means,790,0.779746835443
gmm,790,0.875949367089
kernel k-groups,790,0.79746835443
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.866666666667
gmm,30,0.9
kernel k-groups,30,0.866666666667
k-means,50,0.66
gmm,50,0.76
kernel k-groups,50,0.74
k-means,70,0.7
gmm,70,0.7
kernel k-groups,70,0.742857142857
k-means,90,0.788888888889
gmm,90,0.844444444444
kernel k-groups,90,0.833333333333
k-means,110,0.8
gmm,110,0.772727272727
kernel k-groups,110,0.8
k-means,130,0.8
gmm,130,0.869230769231
kernel k-groups,130,0.853846153846
k-means,150,0.74
gmm,150,0.746666666667
kernel k-groups,150,0.74
k-means,170,0.782352941176
gmm,170,0.905882352941
kernel k-groups,170,0.882352941176
k-means,190,0.7
gmm,190,0.8
kernel k-groups,190,0.742105263158
k-means,210,0.719047619048
gmm,210,0.866666666667
kernel k-groups,210,0.766666666667
k-means,230,0.760869565217
gmm,230,0.882608695652
kernel k-groups,230,0.778260869565
k-means,250,0.748
gmm,250,0.848
kernel k-groups,250,0.764
k-means,270,0.803703703704
gmm,270,0.877777777778
kernel k-groups,270,0.837037037037
k-means,290,0.779310344828
gmm,290,0.906896551724
kernel k-groups,290,0.8
k-means,310,0.790322580645
gmm,310,0.890322580645
kernel k-groups,310,0.806451612903
k-means,330,0.8
gmm,330,0.89696969697
kernel k-groups,330,0.824242424242
k-means,350,0.774285714286
gmm,350,0.868571428571
kernel k-groups,350,0.802857142857
k-means,370,0.767567567568
gmm,370,0.905405405405
kernel k-groups,370,0.808108108108
k-means,390,0.766666666667
gmm,390,0.879487179487
kernel k-groups,390,0.810256410256
k-means,410,0.792682926829
gmm,410,0.885365853659
kernel k-groups,410,0.821951219512
k-means,430,0.767441860465
gmm,430,0.783720930233
kernel k-groups,430,0.783720930233
k-means,450,0.788888888889
gmm,450,0.911111111111
kernel k-groups,450,0.84
k-means,470,0.78085106383
gmm,470,0.872340425532
kernel k-groups,470,0.812765957447
k-means,490,0.736734693878
gmm,490,0.744897959184
kernel k-groups,490,0.775510204082
k-means,510,0.792156862745
gmm,510,0.792156862745
kernel k-groups,510,0.807843137255
k-means,530,0.769811320755
gmm,530,0.88679245283
kernel k-groups,530,0.803773584906
k-means,550,0.745454545455
gmm,550,0.765454545455
kernel k-groups,550,0.794545454545
k-means,570,0.773684210526
gmm,570,0.868421052632
kernel k-groups,570,0.785964912281
k-means,590,0.762711864407
gmm,590,0.877966101695
kernel k-groups,590,0.791525423729
k-means,610,0.76393442623
gmm,610,0.865573770492
kernel k-groups,610,0.806557377049
k-means,630,0.787301587302
gmm,630,0.892063492063
kernel k-groups,630,0.820634920635
k-means,650,0.775384615385
gmm,650,0.886153846154
kernel k-groups,650,0.801538461538
k-means,670,0.786567164179
gmm,670,0.889552238806
kernel k-groups,670,0.802985074627
k-means,690,0.766666666667
gmm,690,0.88115942029
kernel k-groups,690,0.788405797101
k-means,710,0.788732394366
gmm,710,0.885915492958
kernel k-groups,710,0.814084507042
k-means,730,0.780821917808
gmm,730,0.887671232877
kernel k-groups,730,0.816438356164
k-means,750,0.765333333333
gmm,750,0.876
kernel k-groups,750,0.792
k-means,770,0.768831168831
gmm,770,0.881818181818
kernel k-groups,770,0.8
k-means,790,0.816455696203
gmm,790,0.908860759494
kernel k-groups,790,0.839240506329
k-means,10,0.6
gmm,10,0.6
kernel k-groups,10,0.6
k-means,30,0.666666666667
gmm,30,0.666666666667
kernel k-groups,30,0.666666666667
k-means,50,0.76
gmm,50,0.78
kernel k-groups,50,0.76
k-means,70,0.771428571429
gmm,70,0.771428571429
kernel k-groups,70,0.8
k-means,90,0.8
gmm,90,0.866666666667
kernel k-groups,90,0.811111111111
k-means,110,0.8
gmm,110,0.854545454545
kernel k-groups,110,0.836363636364
k-means,130,0.769230769231
gmm,130,0.753846153846
kernel k-groups,130,0.776923076923
k-means,150,0.786666666667
gmm,150,0.786666666667
kernel k-groups,150,0.793333333333
k-means,170,0.723529411765
gmm,170,0.723529411765
kernel k-groups,170,0.805882352941
k-means,190,0.726315789474
gmm,190,0.721052631579
kernel k-groups,190,0.752631578947
k-means,210,0.795238095238
gmm,210,0.909523809524
kernel k-groups,210,0.842857142857
k-means,230,0.817391304348
gmm,230,0.826086956522
kernel k-groups,230,0.826086956522
k-means,250,0.776
gmm,250,0.876
kernel k-groups,250,0.78
k-means,270,0.788888888889
gmm,270,0.874074074074
kernel k-groups,270,0.814814814815
k-means,290,0.765517241379
gmm,290,0.748275862069
kernel k-groups,290,0.786206896552
k-means,310,0.767741935484
gmm,310,0.896774193548
kernel k-groups,310,0.790322580645
k-means,330,0.79696969697
gmm,330,0.887878787879
kernel k-groups,330,0.842424242424
k-means,350,0.794285714286
gmm,350,0.805714285714
kernel k-groups,350,0.834285714286
k-means,370,0.848648648649
gmm,370,0.913513513514
kernel k-groups,370,0.862162162162
k-means,390,0.769230769231
gmm,390,0.771794871795
kernel k-groups,390,0.779487179487
k-means,410,0.778048780488
gmm,410,0.89512195122
kernel k-groups,410,0.848780487805
k-means,430,0.76976744186
gmm,430,0.779069767442
kernel k-groups,430,0.781395348837
k-means,450,0.793333333333
gmm,450,0.875555555556
kernel k-groups,450,0.824444444444
k-means,470,0.785106382979
gmm,470,0.885106382979
kernel k-groups,470,0.812765957447
k-means,490,0.732653061224
gmm,490,0.869387755102
kernel k-groups,490,0.787755102041
k-means,510,0.749019607843
gmm,510,0.856862745098
kernel k-groups,510,0.792156862745
k-means,530,0.8
gmm,530,0.87358490566
kernel k-groups,530,0.822641509434
k-means,550,0.761818181818
gmm,550,0.863636363636
kernel k-groups,550,0.8
k-means,570,0.768421052632
gmm,570,0.763157894737
kernel k-groups,570,0.787719298246
k-means,590,0.742372881356
gmm,590,0.864406779661
kernel k-groups,590,0.78813559322
k-means,610,0.785245901639
gmm,610,0.855737704918
kernel k-groups,610,0.795081967213
k-means,630,0.78253968254
gmm,630,0.804761904762
kernel k-groups,630,0.804761904762
k-means,650,0.773846153846
gmm,650,0.884615384615
kernel k-groups,650,0.795384615385
k-means,670,0.755223880597
gmm,670,0.755223880597
kernel k-groups,670,0.783582089552
k-means,690,0.782608695652
gmm,690,0.863768115942
kernel k-groups,690,0.792753623188
k-means,710,0.761971830986
gmm,710,0.866197183099
kernel k-groups,710,0.792957746479
k-means,730,0.81095890411
gmm,730,0.887671232877
kernel k-groups,730,0.849315068493
k-means,750,0.768
gmm,750,0.789333333333
kernel k-groups,750,0.790666666667
k-means,770,0.749350649351
gmm,770,0.751948051948
kernel k-groups,770,0.783116883117
k-means,790,0.781012658228
gmm,790,0.883544303797
kernel k-groups,790,0.806329113924
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.766666666667
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.84
gmm,50,0.86
kernel k-groups,50,0.88
k-means,70,0.757142857143
gmm,70,0.757142857143
kernel k-groups,70,0.757142857143
k-means,90,0.766666666667
gmm,90,0.844444444444
kernel k-groups,90,0.766666666667
k-means,110,0.845454545455
gmm,110,0.836363636364
kernel k-groups,110,0.863636363636
k-means,130,0.784615384615
gmm,130,0.753846153846
kernel k-groups,130,0.792307692308
k-means,150,0.786666666667
gmm,150,0.866666666667
kernel k-groups,150,0.806666666667
k-means,170,0.747058823529
gmm,170,0.776470588235
kernel k-groups,170,0.782352941176
k-means,190,0.747368421053
gmm,190,0.805263157895
kernel k-groups,190,0.757894736842
k-means,210,0.804761904762
gmm,210,0.9
kernel k-groups,210,0.861904761905
k-means,230,0.747826086957
gmm,230,0.747826086957
kernel k-groups,230,0.786956521739
k-means,250,0.784
gmm,250,0.832
kernel k-groups,250,0.812
k-means,270,0.762962962963
gmm,270,0.866666666667
kernel k-groups,270,0.781481481481
k-means,290,0.755172413793
gmm,290,0.741379310345
kernel k-groups,290,0.793103448276
k-means,310,0.809677419355
gmm,310,0.829032258065
kernel k-groups,310,0.822580645161
k-means,330,0.824242424242
gmm,330,0.875757575758
kernel k-groups,330,0.836363636364
k-means,350,0.774285714286
gmm,350,0.888571428571
kernel k-groups,350,0.814285714286
k-means,370,0.724324324324
gmm,370,0.840540540541
kernel k-groups,370,0.786486486486
k-means,390,0.841025641026
gmm,390,0.910256410256
kernel k-groups,390,0.858974358974
k-means,410,0.773170731707
gmm,410,0.882926829268
kernel k-groups,410,0.778048780488
k-means,430,0.746511627907
gmm,430,0.867441860465
kernel k-groups,430,0.797674418605
k-means,450,0.771111111111
gmm,450,0.908888888889
kernel k-groups,450,0.806666666667
k-means,470,0.789361702128
gmm,470,0.885106382979
kernel k-groups,470,0.827659574468
k-means,490,0.755102040816
gmm,490,0.757142857143
kernel k-groups,490,0.783673469388
k-means,510,0.825490196078
gmm,510,0.880392156863
kernel k-groups,510,0.841176470588
k-means,530,0.777358490566
gmm,530,0.879245283019
kernel k-groups,530,0.809433962264
k-means,550,0.772727272727
gmm,550,0.787272727273
kernel k-groups,550,0.803636363636
k-means,570,0.782456140351
gmm,570,0.791228070175
kernel k-groups,570,0.8
k-means,590,0.761016949153
gmm,590,0.879661016949
kernel k-groups,590,0.777966101695
k-means,610,0.785245901639
gmm,610,0.896721311475
kernel k-groups,610,0.813114754098
k-means,630,0.760317460317
gmm,630,0.87619047619
kernel k-groups,630,0.785714285714
k-means,650,0.763076923077
gmm,650,0.869230769231
kernel k-groups,650,0.790769230769
k-means,670,0.788059701493
gmm,670,0.889552238806
kernel k-groups,670,0.814925373134
k-means,690,0.771014492754
gmm,690,0.888405797101
kernel k-groups,690,0.820289855072
k-means,710,0.767605633803
gmm,710,0.867605633803
kernel k-groups,710,0.774647887324
k-means,730,0.778082191781
gmm,730,0.884931506849
kernel k-groups,730,0.802739726027
k-means,750,0.794666666667
gmm,750,0.876
kernel k-groups,750,0.822666666667
k-means,770,0.746753246753
gmm,770,0.862337662338
kernel k-groups,770,0.788311688312
k-means,790,0.786075949367
gmm,790,0.892405063291
kernel k-groups,790,0.817721518987
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.8
gmm,30,0.8
kernel k-groups,30,0.8
k-means,50,0.78
gmm,50,0.84
kernel k-groups,50,0.8
k-means,70,0.742857142857
gmm,70,0.7
kernel k-groups,70,0.871428571429
k-means,90,0.811111111111
gmm,90,0.922222222222
kernel k-groups,90,0.888888888889
k-means,110,0.781818181818
gmm,110,0.863636363636
kernel k-groups,110,0.845454545455
k-means,130,0.776923076923
gmm,130,0.892307692308
kernel k-groups,130,0.792307692308
k-means,150,0.766666666667
gmm,150,0.873333333333
kernel k-groups,150,0.806666666667
k-means,170,0.735294117647
gmm,170,0.729411764706
kernel k-groups,170,0.817647058824
k-means,190,0.757894736842
gmm,190,0.9
kernel k-groups,190,0.821052631579
k-means,210,0.8
gmm,210,0.9
kernel k-groups,210,0.852380952381
k-means,230,0.826086956522
gmm,230,0.834782608696
kernel k-groups,230,0.834782608696
k-means,250,0.764
gmm,250,0.868
kernel k-groups,250,0.784
k-means,270,0.8
gmm,270,0.811111111111
kernel k-groups,270,0.803703703704
k-means,290,0.775862068966
gmm,290,0.889655172414
kernel k-groups,290,0.848275862069
k-means,310,0.741935483871
gmm,310,0.867741935484
kernel k-groups,310,0.796774193548
k-means,330,0.793939393939
gmm,330,0.909090909091
kernel k-groups,330,0.818181818182
k-means,350,0.762857142857
gmm,350,0.888571428571
kernel k-groups,350,0.802857142857
k-means,370,0.797297297297
gmm,370,0.889189189189
kernel k-groups,370,0.845945945946
k-means,390,0.771794871795
gmm,390,0.871794871795
kernel k-groups,390,0.802564102564
k-means,410,0.758536585366
gmm,410,0.892682926829
kernel k-groups,410,0.80243902439
k-means,430,0.809302325581
gmm,430,0.895348837209
kernel k-groups,430,0.841860465116
k-means,450,0.773333333333
gmm,450,0.891111111111
kernel k-groups,450,0.826666666667
k-means,470,0.787234042553
gmm,470,0.893617021277
kernel k-groups,470,0.814893617021
k-means,490,0.814285714286
gmm,490,0.867346938776
kernel k-groups,490,0.826530612245
k-means,510,0.762745098039
gmm,510,0.88431372549
kernel k-groups,510,0.801960784314
k-means,530,0.754716981132
gmm,530,0.867924528302
kernel k-groups,530,0.769811320755
k-means,550,0.792727272727
gmm,550,0.876363636364
kernel k-groups,550,0.821818181818
k-means,570,0.735087719298
gmm,570,0.856140350877
kernel k-groups,570,0.778947368421
k-means,590,0.803389830508
gmm,590,0.894915254237
kernel k-groups,590,0.816949152542
k-means,610,0.749180327869
gmm,610,0.859016393443
kernel k-groups,610,0.783606557377
k-means,630,0.807936507937
gmm,630,0.9
kernel k-groups,630,0.81746031746
k-means,650,0.767692307692
gmm,650,0.875384615385
kernel k-groups,650,0.793846153846
k-means,670,0.758208955224
gmm,670,0.859701492537
kernel k-groups,670,0.777611940299
k-means,690,0.766666666667
gmm,690,0.768115942029
kernel k-groups,690,0.779710144928
k-means,710,0.794366197183
gmm,710,0.888732394366
kernel k-groups,710,0.811267605634
k-means,730,0.793150684932
gmm,730,0.868493150685
kernel k-groups,730,0.81095890411
k-means,750,0.746666666667
gmm,750,0.732
kernel k-groups,750,0.782666666667
k-means,770,0.746753246753
gmm,770,0.761038961039
kernel k-groups,770,0.798701298701
k-means,790,0.756962025316
gmm,790,0.862025316456
kernel k-groups,790,0.793670886076
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.833333333333
gmm,30,0.9
kernel k-groups,30,0.9
k-means,50,0.78
gmm,50,0.9
kernel k-groups,50,0.8
k-means,70,0.728571428571
gmm,70,0.885714285714
kernel k-groups,70,0.842857142857
k-means,90,0.8
gmm,90,0.866666666667
kernel k-groups,90,0.833333333333
k-means,110,0.781818181818
gmm,110,0.790909090909
kernel k-groups,110,0.790909090909
k-means,130,0.715384615385
gmm,130,0.715384615385
kernel k-groups,130,0.723076923077
k-means,150,0.813333333333
gmm,150,0.826666666667
kernel k-groups,150,0.826666666667
k-means,170,0.729411764706
gmm,170,0.711764705882
kernel k-groups,170,0.805882352941
k-means,190,0.805263157895
gmm,190,0.921052631579
kernel k-groups,190,0.821052631579
k-means,210,0.771428571429
gmm,210,0.780952380952
kernel k-groups,210,0.780952380952
k-means,230,0.786956521739
gmm,230,0.882608695652
kernel k-groups,230,0.808695652174
k-means,250,0.728
gmm,250,0.848
kernel k-groups,250,0.764
k-means,270,0.788888888889
gmm,270,0.9
kernel k-groups,270,0.814814814815
k-means,290,0.744827586207
gmm,290,0.88275862069
kernel k-groups,290,0.758620689655
k-means,310,0.761290322581
gmm,310,0.841935483871
kernel k-groups,310,0.81935483871
k-means,330,0.778787878788
gmm,330,0.757575757576
kernel k-groups,330,0.793939393939
k-means,350,0.742857142857
gmm,350,0.742857142857
kernel k-groups,350,0.765714285714
k-means,370,0.759459459459
gmm,370,0.891891891892
kernel k-groups,370,0.818918918919
k-means,390,0.776923076923
gmm,390,0.879487179487
kernel k-groups,390,0.820512820513
k-means,410,0.826829268293
gmm,410,0.860975609756
kernel k-groups,410,0.843902439024
k-means,430,0.774418604651
gmm,430,0.879069767442
kernel k-groups,430,0.786046511628
k-means,450,0.788888888889
gmm,450,0.875555555556
kernel k-groups,450,0.813333333333
k-means,470,0.789361702128
gmm,470,0.823404255319
kernel k-groups,470,0.817021276596
k-means,490,0.763265306122
gmm,490,0.865306122449
kernel k-groups,490,0.795918367347
k-means,510,0.792156862745
gmm,510,0.901960784314
kernel k-groups,510,0.81568627451
k-means,530,0.750943396226
gmm,530,0.877358490566
kernel k-groups,530,0.779245283019
k-means,550,0.781818181818
gmm,550,0.785454545455
kernel k-groups,550,0.809090909091
k-means,570,0.756140350877
gmm,570,0.878947368421
kernel k-groups,570,0.785964912281
k-means,590,0.771186440678
gmm,590,0.883050847458
kernel k-groups,590,0.801694915254
k-means,610,0.777049180328
gmm,610,0.893442622951
kernel k-groups,610,0.796721311475
k-means,630,0.761904761905
gmm,630,0.861904761905
kernel k-groups,630,0.784126984127
k-means,650,0.775384615385
gmm,650,0.878461538462
kernel k-groups,650,0.806153846154
k-means,670,0.779104477612
gmm,670,0.794029850746
kernel k-groups,670,0.794029850746
k-means,690,0.784057971014
gmm,690,0.878260869565
kernel k-groups,690,0.811594202899
k-means,710,0.781690140845
gmm,710,0.874647887324
kernel k-groups,710,0.829577464789
k-means,730,0.768493150685
gmm,730,0.883561643836
kernel k-groups,730,0.804109589041
k-means,750,0.748
gmm,750,0.858666666667
kernel k-groups,750,0.773333333333
k-means,770,0.792207792208
gmm,770,0.896103896104
kernel k-groups,770,0.811688311688
k-means,790,0.767088607595
gmm,790,0.86835443038
kernel k-groups,790,0.796202531646
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.666666666667
gmm,30,0.866666666667
kernel k-groups,30,0.833333333333
k-means,50,0.8
gmm,50,0.8
kernel k-groups,50,0.8
k-means,70,0.842857142857
gmm,70,0.842857142857
kernel k-groups,70,0.842857142857
k-means,90,0.733333333333
gmm,90,0.744444444444
kernel k-groups,90,0.766666666667
k-means,110,0.8
gmm,110,0.836363636364
kernel k-groups,110,0.845454545455
k-means,130,0.861538461538
gmm,130,0.869230769231
kernel k-groups,130,0.861538461538
k-means,150,0.82
gmm,150,0.9
kernel k-groups,150,0.82
k-means,170,0.747058823529
gmm,170,0.752941176471
kernel k-groups,170,0.752941176471
k-means,190,0.815789473684
gmm,190,0.905263157895
kernel k-groups,190,0.836842105263
k-means,210,0.785714285714
gmm,210,0.871428571429
kernel k-groups,210,0.804761904762
k-means,230,0.760869565217
gmm,230,0.760869565217
kernel k-groups,230,0.782608695652
k-means,250,0.752
gmm,250,0.86
kernel k-groups,250,0.792
k-means,270,0.792592592593
gmm,270,0.903703703704
kernel k-groups,270,0.811111111111
k-means,290,0.806896551724
gmm,290,0.889655172414
kernel k-groups,290,0.851724137931
k-means,310,0.774193548387
