method,num_points,accuracy
kernel k-groups,430,0.8
k-means,450,0.762222222222
gmm,450,0.891111111111
kernel k-groups,450,0.797777777778
k-means,470,0.821276595745
gmm,470,0.902127659574
kernel k-groups,470,0.836170212766
k-means,490,0.728571428571
gmm,490,0.875510204082
kernel k-groups,490,0.777551020408
k-means,510,0.766666666667
gmm,510,0.858823529412
kernel k-groups,510,0.796078431373
k-means,530,0.816981132075
gmm,530,0.883018867925
kernel k-groups,530,0.82641509434
k-means,550,0.774545454545
gmm,550,0.890909090909
kernel k-groups,550,0.827272727273
k-means,570,0.791228070175
gmm,570,0.884210526316
kernel k-groups,570,0.819298245614
k-means,590,0.776271186441
gmm,590,0.781355932203
kernel k-groups,590,0.796610169492
k-means,610,0.775409836066
gmm,610,0.881967213115
kernel k-groups,610,0.803278688525
k-means,630,0.752380952381
gmm,630,0.865079365079
kernel k-groups,630,0.773015873016
k-means,650,0.795384615385
gmm,650,0.892307692308
kernel k-groups,650,0.826153846154
k-means,670,0.74328358209
gmm,670,0.885074626866
kernel k-groups,670,0.807462686567
k-means,690,0.766666666667
gmm,690,0.766666666667
kernel k-groups,690,0.805797101449
k-means,710,0.778873239437
gmm,710,0.894366197183
kernel k-groups,710,0.80985915493
k-means,730,0.783561643836
gmm,730,0.880821917808
kernel k-groups,730,0.835616438356
k-means,750,0.789333333333
gmm,750,0.876
kernel k-groups,750,0.813333333333
k-means,770,0.762337662338
gmm,770,0.883116883117
kernel k-groups,770,0.809090909091
k-means,790,0.784810126582
gmm,790,0.883544303797
kernel k-groups,790,0.822784810127
k-means,10,0.8
gmm,10,0.7
kernel k-groups,10,0.8
k-means,30,0.733333333333
gmm,30,0.666666666667
kernel k-groups,30,0.733333333333
k-means,50,0.88
gmm,50,0.94
kernel k-groups,50,0.88
k-means,70,0.742857142857
gmm,70,0.742857142857
kernel k-groups,70,0.8
k-means,90,0.688888888889
gmm,90,0.677777777778
kernel k-groups,90,0.744444444444
k-means,110,0.818181818182
gmm,110,0.872727272727
kernel k-groups,110,0.827272727273
k-means,130,0.723076923077
gmm,130,0.8
kernel k-groups,130,0.761538461538
k-means,150,0.773333333333
gmm,150,0.806666666667
kernel k-groups,150,0.8
k-means,170,0.817647058824
gmm,170,0.870588235294
kernel k-groups,170,0.858823529412
k-means,190,0.757894736842
gmm,190,0.752631578947
kernel k-groups,190,0.815789473684
k-means,210,0.77619047619
gmm,210,0.766666666667
kernel k-groups,210,0.785714285714
k-means,230,0.739130434783
gmm,230,0.747826086957
kernel k-groups,230,0.75652173913
k-means,250,0.708
gmm,250,0.864
kernel k-groups,250,0.732
k-means,270,0.781481481481
gmm,270,0.844444444444
kernel k-groups,270,0.788888888889
k-means,290,0.793103448276
gmm,290,0.8
kernel k-groups,290,0.813793103448
k-means,310,0.803225806452
gmm,310,0.887096774194
kernel k-groups,310,0.81935483871
k-means,330,0.854545454545
gmm,330,0.884848484848
kernel k-groups,330,0.863636363636
k-means,350,0.788571428571
gmm,350,0.88
kernel k-groups,350,0.8
k-means,370,0.77027027027
gmm,370,0.881081081081
kernel k-groups,370,0.797297297297
k-means,390,0.782051282051
gmm,390,0.876923076923
kernel k-groups,390,0.817948717949
k-means,410,0.751219512195
gmm,410,0.751219512195
kernel k-groups,410,0.80243902439
k-means,430,0.776744186047
gmm,430,0.902325581395
kernel k-groups,430,0.816279069767
k-means,450,0.771111111111
gmm,450,0.875555555556
kernel k-groups,450,0.853333333333
k-means,470,0.776595744681
gmm,470,0.872340425532
kernel k-groups,470,0.804255319149
k-means,490,0.79387755102
gmm,490,0.877551020408
kernel k-groups,490,0.810204081633
k-means,510,0.774509803922
gmm,510,0.892156862745
kernel k-groups,510,0.792156862745
k-means,530,0.783018867925
gmm,530,0.87358490566
kernel k-groups,530,0.809433962264
k-means,550,0.769090909091
gmm,550,0.876363636364
kernel k-groups,550,0.830909090909
k-means,570,0.777192982456
gmm,570,0.878947368421
kernel k-groups,570,0.80350877193
k-means,590,0.750847457627
gmm,590,0.877966101695
kernel k-groups,590,0.793220338983
k-means,610,0.788524590164
gmm,610,0.885245901639
kernel k-groups,610,0.813114754098
k-means,630,0.765079365079
gmm,630,0.885714285714
kernel k-groups,630,0.820634920635
k-means,650,0.775384615385
gmm,650,0.878461538462
kernel k-groups,650,0.801538461538
k-means,670,0.750746268657
gmm,670,0.864179104478
kernel k-groups,670,0.786567164179
k-means,690,0.759420289855
gmm,690,0.888405797101
kernel k-groups,690,0.808695652174
k-means,710,0.764788732394
gmm,710,0.849295774648
kernel k-groups,710,0.788732394366
k-means,730,0.816438356164
gmm,730,0.883561643836
kernel k-groups,730,0.824657534247
k-means,750,0.744
gmm,750,0.754666666667
kernel k-groups,750,0.761333333333
k-means,770,0.777922077922
gmm,770,0.881818181818
kernel k-groups,770,0.801298701299
k-means,790,0.741772151899
gmm,790,0.877215189873
kernel k-groups,790,0.786075949367
k-means,10,0.7
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.74
gmm,50,0.76
kernel k-groups,50,0.76
k-means,70,0.8
gmm,70,0.8
kernel k-groups,70,0.785714285714
k-means,90,0.766666666667
gmm,90,0.766666666667
kernel k-groups,90,0.822222222222
k-means,110,0.827272727273
gmm,110,0.872727272727
kernel k-groups,110,0.827272727273
k-means,130,0.830769230769
gmm,130,0.853846153846
kernel k-groups,130,0.830769230769
k-means,150,0.786666666667
gmm,150,0.773333333333
kernel k-groups,150,0.793333333333
k-means,170,0.788235294118
gmm,170,0.882352941176
kernel k-groups,170,0.805882352941
k-means,190,0.810526315789
gmm,190,0.873684210526
kernel k-groups,190,0.815789473684
k-means,210,0.728571428571
gmm,210,0.842857142857
kernel k-groups,210,0.77619047619
k-means,230,0.773913043478
gmm,230,0.808695652174
kernel k-groups,230,0.786956521739
k-means,250,0.756
gmm,250,0.796
kernel k-groups,250,0.8
k-means,270,0.844444444444
gmm,270,0.918518518519
kernel k-groups,270,0.881481481481
k-means,290,0.765517241379
gmm,290,0.775862068966
kernel k-groups,290,0.775862068966
k-means,310,0.741935483871
gmm,310,0.861290322581
kernel k-groups,310,0.774193548387
k-means,330,0.769696969697
gmm,330,0.878787878788
kernel k-groups,330,0.787878787879
k-means,350,0.78
gmm,350,0.791428571429
kernel k-groups,350,0.814285714286
k-means,370,0.8
gmm,370,0.875675675676
kernel k-groups,370,0.818918918919
k-means,390,0.797435897436
gmm,390,0.869230769231
kernel k-groups,390,0.817948717949
k-means,410,0.775609756098
gmm,410,0.89512195122
kernel k-groups,410,0.80487804878
k-means,430,0.744186046512
gmm,430,0.902325581395
kernel k-groups,430,0.83023255814
k-means,450,0.744444444444
gmm,450,0.866666666667
kernel k-groups,450,0.822222222222
k-means,470,0.753191489362
gmm,470,0.859574468085
kernel k-groups,470,0.770212765957
k-means,490,0.804081632653
gmm,490,0.883673469388
kernel k-groups,490,0.812244897959
k-means,510,0.76862745098
gmm,510,0.913725490196
kernel k-groups,510,0.798039215686
k-means,530,0.752830188679
gmm,530,0.862264150943
kernel k-groups,530,0.781132075472
k-means,550,0.774545454545
gmm,550,0.896363636364
kernel k-groups,550,0.809090909091
k-means,570,0.775438596491
gmm,570,0.882456140351
kernel k-groups,570,0.836842105263
k-means,590,0.794915254237
gmm,590,0.801694915254
kernel k-groups,590,0.818644067797
k-means,610,0.770491803279
gmm,610,0.9
kernel k-groups,610,0.818032786885
k-means,630,0.75873015873
gmm,630,0.861904761905
kernel k-groups,630,0.795238095238
k-means,650,0.781538461538
gmm,650,0.853846153846
kernel k-groups,650,0.803076923077
k-means,670,0.79552238806
gmm,670,0.883582089552
kernel k-groups,670,0.814925373134
k-means,690,0.752173913043
gmm,690,0.752173913043
kernel k-groups,690,0.769565217391
k-means,710,0.8
gmm,710,0.881690140845
kernel k-groups,710,0.80985915493
k-means,730,0.768493150685
gmm,730,0.867123287671
kernel k-groups,730,0.787671232877
k-means,750,0.766666666667
gmm,750,0.888
kernel k-groups,750,0.792
k-means,770,0.780519480519
gmm,770,0.887012987013
kernel k-groups,770,0.803896103896
k-means,790,0.793670886076
gmm,790,0.875949367089
kernel k-groups,790,0.803797468354
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.733333333333
gmm,30,0.733333333333
kernel k-groups,30,0.733333333333
k-means,50,0.7
gmm,50,0.9
kernel k-groups,50,0.9
k-means,70,0.828571428571
gmm,70,0.857142857143
kernel k-groups,70,0.828571428571
k-means,90,0.755555555556
gmm,90,0.822222222222
kernel k-groups,90,0.766666666667
k-means,110,0.727272727273
gmm,110,0.736363636364
kernel k-groups,110,0.727272727273
k-means,130,0.761538461538
gmm,130,0.815384615385
kernel k-groups,130,0.769230769231
k-means,150,0.84
gmm,150,0.913333333333
kernel k-groups,150,0.846666666667
k-means,170,0.770588235294
gmm,170,0.911764705882
kernel k-groups,170,0.817647058824
k-means,190,0.747368421053
gmm,190,0.878947368421
kernel k-groups,190,0.789473684211
k-means,210,0.785714285714
gmm,210,0.919047619048
kernel k-groups,210,0.819047619048
k-means,230,0.808695652174
gmm,230,0.85652173913
kernel k-groups,230,0.821739130435
k-means,250,0.74
gmm,250,0.764
kernel k-groups,250,0.776
k-means,270,0.8
gmm,270,0.892592592593
kernel k-groups,270,0.825925925926
k-means,290,0.813793103448
gmm,290,0.88275862069
kernel k-groups,290,0.820689655172
k-means,310,0.806451612903
gmm,310,0.9
kernel k-groups,310,0.861290322581
k-means,330,0.718181818182
gmm,330,0.857575757576
kernel k-groups,330,0.778787878788
k-means,350,0.757142857143
gmm,350,0.765714285714
kernel k-groups,350,0.785714285714
k-means,370,0.759459459459
gmm,370,0.759459459459
kernel k-groups,370,0.8
k-means,390,0.746153846154
gmm,390,0.753846153846
kernel k-groups,390,0.753846153846
k-means,410,0.765853658537
gmm,410,0.865853658537
kernel k-groups,410,0.785365853659
k-means,430,0.73488372093
gmm,430,0.855813953488
kernel k-groups,430,0.790697674419
k-means,450,0.782222222222
gmm,450,0.888888888889
kernel k-groups,450,0.828888888889
k-means,470,0.797872340426
gmm,470,0.814893617021
kernel k-groups,470,0.812765957447
k-means,490,0.767346938776
gmm,490,0.871428571429
kernel k-groups,490,0.797959183673
k-means,510,0.801960784314
gmm,510,0.88431372549
kernel k-groups,510,0.83137254902
k-means,530,0.788679245283
gmm,530,0.892452830189
kernel k-groups,530,0.803773584906
k-means,550,0.794545454545
gmm,550,0.88
kernel k-groups,550,0.814545454545
k-means,570,0.784210526316
gmm,570,0.884210526316
kernel k-groups,570,0.826315789474
k-means,590,0.762711864407
gmm,590,0.774576271186
kernel k-groups,590,0.806779661017
k-means,610,0.76393442623
gmm,610,0.87868852459
kernel k-groups,610,0.795081967213
k-means,630,0.765079365079
gmm,630,0.879365079365
kernel k-groups,630,0.78253968254
k-means,650,0.769230769231
gmm,650,0.886153846154
kernel k-groups,650,0.795384615385
k-means,670,0.770149253731
gmm,670,0.880597014925
kernel k-groups,670,0.79552238806
k-means,690,0.791304347826
gmm,690,0.901449275362
kernel k-groups,690,0.844927536232
k-means,710,0.766197183099
gmm,710,0.892957746479
kernel k-groups,710,0.811267605634
k-means,730,0.731506849315
gmm,730,0.868493150685
kernel k-groups,730,0.768493150685
k-means,750,0.781333333333
gmm,750,0.914666666667
kernel k-groups,750,0.808
k-means,770,0.796103896104
gmm,770,0.893506493506
kernel k-groups,770,0.811688311688
k-means,790,0.767088607595
gmm,790,0.770886075949
kernel k-groups,790,0.80253164557
k-means,10,0.5
gmm,10,0.5
kernel k-groups,10,0.5
k-means,30,0.733333333333
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.84
gmm,50,0.82
kernel k-groups,50,0.84
k-means,70,0.714285714286
gmm,70,0.8
kernel k-groups,70,0.757142857143
k-means,90,0.8
gmm,90,0.822222222222
kernel k-groups,90,0.811111111111
k-means,110,0.718181818182
gmm,110,0.645454545455
kernel k-groups,110,0.836363636364
k-means,130,0.761538461538
gmm,130,0.846153846154
kernel k-groups,130,0.815384615385
k-means,150,0.76
gmm,150,0.76
kernel k-groups,150,0.826666666667
k-means,170,0.805882352941
gmm,170,0.882352941176
kernel k-groups,170,0.847058823529
k-means,190,0.752631578947
gmm,190,0.878947368421
kernel k-groups,190,0.805263157895
k-means,210,0.838095238095
gmm,210,0.861904761905
kernel k-groups,210,0.861904761905
k-means,230,0.865217391304
gmm,230,0.908695652174
kernel k-groups,230,0.895652173913
k-means,250,0.78
gmm,250,0.772
kernel k-groups,250,0.788
k-means,270,0.762962962963
gmm,270,0.859259259259
kernel k-groups,270,0.774074074074
k-means,290,0.744827586207
gmm,290,0.875862068966
kernel k-groups,290,0.837931034483
k-means,310,0.803225806452
gmm,310,0.88064516129
kernel k-groups,310,0.816129032258
k-means,330,0.727272727273
gmm,330,0.851515151515
kernel k-groups,330,0.769696969697
k-means,350,0.765714285714
gmm,350,0.897142857143
kernel k-groups,350,0.794285714286
k-means,370,0.816216216216
gmm,370,0.862162162162
kernel k-groups,370,0.840540540541
k-means,390,0.766666666667
gmm,390,0.864102564103
kernel k-groups,390,0.787179487179
k-means,410,0.775609756098
gmm,410,0.887804878049
kernel k-groups,410,0.807317073171
k-means,430,0.741860465116
gmm,430,0.844186046512
kernel k-groups,430,0.774418604651
k-means,450,0.777777777778
gmm,450,0.804444444444
kernel k-groups,450,0.815555555556
k-means,470,0.76170212766
gmm,470,0.908510638298
kernel k-groups,470,0.817021276596
k-means,490,0.812244897959
gmm,490,0.830612244898
kernel k-groups,490,0.822448979592
k-means,510,0.81568627451
gmm,510,0.88431372549
kernel k-groups,510,0.833333333333
k-means,530,0.769811320755
gmm,530,0.879245283019
kernel k-groups,530,0.811320754717
k-means,550,0.787272727273
gmm,550,0.8
kernel k-groups,550,0.810909090909
k-means,570,0.801754385965
gmm,570,0.801754385965
kernel k-groups,570,0.845614035088
k-means,590,0.794915254237
gmm,590,0.883050847458
kernel k-groups,590,0.84406779661
k-means,610,0.75737704918
gmm,610,0.885245901639
kernel k-groups,610,0.773770491803
k-means,630,0.755555555556
gmm,630,0.853968253968
kernel k-groups,630,0.77619047619
k-means,650,0.776923076923
gmm,650,0.870769230769
kernel k-groups,650,0.786153846154
k-means,670,0.741791044776
gmm,670,0.885074626866
kernel k-groups,670,0.785074626866
k-means,690,0.782608695652
gmm,690,0.875362318841
kernel k-groups,690,0.828985507246
k-means,710,0.781690140845
gmm,710,0.885915492958
kernel k-groups,710,0.804225352113
k-means,730,0.802739726027
gmm,730,0.882191780822
kernel k-groups,730,0.823287671233
k-means,750,0.769333333333
gmm,750,0.866666666667
kernel k-groups,750,0.793333333333
k-means,770,0.803896103896
gmm,770,0.892207792208
kernel k-groups,770,0.828571428571
k-means,790,0.787341772152
gmm,790,0.869620253165
kernel k-groups,790,0.811392405063
k-means,10,0.5
gmm,10,0.5
kernel k-groups,10,0.5
k-means,30,0.733333333333
gmm,30,0.733333333333
kernel k-groups,30,0.733333333333
k-means,50,0.78
gmm,50,0.78
kernel k-groups,50,0.78
k-means,70,0.671428571429
gmm,70,0.757142857143
kernel k-groups,70,0.757142857143
k-means,90,0.822222222222
gmm,90,0.822222222222
kernel k-groups,90,0.822222222222
k-means,110,0.872727272727
gmm,110,0.909090909091
kernel k-groups,110,0.881818181818
k-means,130,0.846153846154
gmm,130,0.830769230769
kernel k-groups,130,0.853846153846
k-means,150,0.78
gmm,150,0.793333333333
kernel k-groups,150,0.793333333333
k-means,170,0.664705882353
gmm,170,0.676470588235
kernel k-groups,170,0.676470588235
k-means,190,0.747368421053
gmm,190,0.805263157895
kernel k-groups,190,0.8
k-means,210,0.714285714286
gmm,210,0.838095238095
kernel k-groups,210,0.785714285714
k-means,230,0.808695652174
gmm,230,0.821739130435
kernel k-groups,230,0.821739130435
k-means,250,0.76
gmm,250,0.828
kernel k-groups,250,0.788
k-means,270,0.781481481481
gmm,270,0.755555555556
kernel k-groups,270,0.814814814815
k-means,290,0.758620689655
gmm,290,0.858620689655
kernel k-groups,290,0.789655172414
k-means,310,0.796774193548
gmm,310,0.88064516129
kernel k-groups,310,0.867741935484
k-means,330,0.769696969697
gmm,330,0.772727272727
kernel k-groups,330,0.784848484848
k-means,350,0.742857142857
gmm,350,0.842857142857
kernel k-groups,350,0.794285714286
k-means,370,0.754054054054
gmm,370,0.891891891892
kernel k-groups,370,0.832432432432
k-means,390,0.751282051282
gmm,390,0.851282051282
kernel k-groups,390,0.787179487179
k-means,410,0.743902439024
gmm,410,0.858536585366
kernel k-groups,410,0.782926829268
k-means,430,0.783720930233
gmm,430,0.879069767442
kernel k-groups,430,0.832558139535
k-means,450,0.766666666667
gmm,450,0.773333333333
kernel k-groups,450,0.811111111111
k-means,470,0.795744680851
gmm,470,0.865957446809
kernel k-groups,470,0.81914893617
k-means,490,0.775510204082
gmm,490,0.877551020408
kernel k-groups,490,0.814285714286
k-means,510,0.786274509804
gmm,510,0.896078431373
kernel k-groups,510,0.805882352941
k-means,530,0.760377358491
gmm,530,0.788679245283
kernel k-groups,530,0.783018867925
k-means,550,0.754545454545
gmm,550,0.883636363636
kernel k-groups,550,0.801818181818
k-means,570,0.721052631579
gmm,570,0.722807017544
kernel k-groups,570,0.742105263158
k-means,590,0.794915254237
gmm,590,0.801694915254
kernel k-groups,590,0.816949152542
k-means,610,0.775409836066
gmm,610,0.880327868852
kernel k-groups,610,0.816393442623
k-means,630,0.78253968254
gmm,630,0.804761904762
kernel k-groups,630,0.803174603175
k-means,650,0.78
gmm,650,0.892307692308
kernel k-groups,650,0.809230769231
k-means,670,0.731343283582
gmm,670,0.729850746269
kernel k-groups,670,0.770149253731
k-means,690,0.775362318841
gmm,690,0.88115942029
kernel k-groups,690,0.808695652174
k-means,710,0.785915492958
gmm,710,0.866197183099
kernel k-groups,710,0.804225352113
k-means,730,0.772602739726
gmm,730,0.861643835616
kernel k-groups,730,0.798630136986
k-means,750,0.745333333333
gmm,750,0.76
kernel k-groups,750,0.76
k-means,770,0.75974025974
gmm,770,0.741558441558
kernel k-groups,770,0.787012987013
k-means,790,0.779746835443
gmm,790,0.882278481013
kernel k-groups,790,0.798734177215
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.6
gmm,30,0.733333333333
kernel k-groups,30,0.633333333333
k-means,50,0.72
gmm,50,0.72
kernel k-groups,50,0.72
k-means,70,0.785714285714
gmm,70,0.9
kernel k-groups,70,0.857142857143
k-means,90,0.777777777778
gmm,90,0.788888888889
kernel k-groups,90,0.811111111111
k-means,110,0.809090909091
gmm,110,0.818181818182
kernel k-groups,110,0.809090909091
k-means,130,0.761538461538
gmm,130,0.884615384615
kernel k-groups,130,0.869230769231
k-means,150,0.78
gmm,150,0.8
kernel k-groups,150,0.78
k-means,170,0.741176470588
gmm,170,0.764705882353
kernel k-groups,170,0.776470588235
k-means,190,0.778947368421
gmm,190,0.889473684211
kernel k-groups,190,0.821052631579
k-means,210,0.733333333333
gmm,210,0.804761904762
kernel k-groups,210,0.766666666667
k-means,230,0.778260869565
gmm,230,0.769565217391
kernel k-groups,230,0.778260869565
k-means,250,0.784
gmm,250,0.912
kernel k-groups,250,0.832
k-means,270,0.777777777778
gmm,270,0.777777777778
kernel k-groups,270,0.792592592593
k-means,290,0.786206896552
gmm,290,0.868965517241
kernel k-groups,290,0.810344827586
k-means,310,0.774193548387
gmm,310,0.874193548387
kernel k-groups,310,0.790322580645
k-means,330,0.769696969697
gmm,330,0.784848484848
kernel k-groups,330,0.8
k-means,350,0.78
gmm,350,0.888571428571
kernel k-groups,350,0.805714285714
k-means,370,0.775675675676
gmm,370,0.87027027027
kernel k-groups,370,0.810810810811
k-means,390,0.730769230769
gmm,390,0.717948717949
kernel k-groups,390,0.774358974359
k-means,410,0.785365853659
gmm,410,0.890243902439
kernel k-groups,410,0.80243902439
k-means,430,0.76511627907
gmm,430,0.874418604651
kernel k-groups,430,0.8
k-means,450,0.793333333333
gmm,450,0.797777777778
kernel k-groups,450,0.797777777778
k-means,470,0.778723404255
gmm,470,0.88085106383
kernel k-groups,470,0.817021276596
k-means,490,0.779591836735
gmm,490,0.869387755102
kernel k-groups,490,0.8
k-means,510,0.78431372549
gmm,510,0.876470588235
kernel k-groups,510,0.811764705882
k-means,530,0.767924528302
gmm,530,0.777358490566
kernel k-groups,530,0.777358490566
k-means,550,0.745454545455
gmm,550,0.772727272727
kernel k-groups,550,0.774545454545
k-means,570,0.768421052632
gmm,570,0.894736842105
kernel k-groups,570,0.791228070175
k-means,590,0.798305084746
gmm,590,0.9
kernel k-groups,590,0.820338983051
k-means,610,0.788524590164
gmm,610,0.904918032787
kernel k-groups,610,0.814754098361
k-means,630,0.777777777778
gmm,630,0.777777777778
kernel k-groups,630,0.809523809524
k-means,650,0.766153846154
gmm,650,0.881538461538
kernel k-groups,650,0.807692307692
k-means,670,0.776119402985
gmm,670,0.883582089552
kernel k-groups,670,0.807462686567
k-means,690,0.765217391304
gmm,690,0.871014492754
kernel k-groups,690,0.782608695652
k-means,710,0.759154929577
gmm,710,0.874647887324
kernel k-groups,710,0.774647887324
k-means,730,0.757534246575
gmm,730,0.867123287671
kernel k-groups,730,0.795890410959
k-means,750,0.762666666667
gmm,750,0.904
kernel k-groups,750,0.805333333333
k-means,770,0.75974025974
gmm,770,0.864935064935
kernel k-groups,770,0.806493506494
k-means,790,0.782278481013
gmm,790,0.875949367089
kernel k-groups,790,0.808860759494
k-means,10,0.8
gmm,10,0.6
kernel k-groups,10,0.8
k-means,30,0.766666666667
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.8
gmm,50,0.82
kernel k-groups,50,0.82
k-means,70,0.728571428571
gmm,70,0.828571428571
kernel k-groups,70,0.728571428571
k-means,90,0.8
gmm,90,0.877777777778
kernel k-groups,90,0.855555555556
k-means,110,0.827272727273
gmm,110,0.827272727273
kernel k-groups,110,0.827272727273
k-means,130,0.784615384615
gmm,130,0.869230769231
kernel k-groups,130,0.846153846154
k-means,150,0.753333333333
gmm,150,0.74
kernel k-groups,150,0.76
k-means,170,0.805882352941
gmm,170,0.929411764706
kernel k-groups,170,0.870588235294
k-means,190,0.768421052632
gmm,190,0.852631578947
kernel k-groups,190,0.768421052632
k-means,210,0.742857142857
gmm,210,0.861904761905
kernel k-groups,210,0.761904761905
k-means,230,0.739130434783
gmm,230,0.739130434783
kernel k-groups,230,0.752173913043
k-means,250,0.764
gmm,250,0.76
kernel k-groups,250,0.76
k-means,270,0.762962962963
gmm,270,0.762962962963
kernel k-groups,270,0.785185185185
k-means,290,0.755172413793
gmm,290,0.844827586207
