method,num_points,accuracy
k-means,790,0.503797468354
gmm,790,0.529113924051
kernel k-groups,790,0.846835443038
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.5
gmm,30,0.5
kernel k-groups,30,0.5
k-means,50,0.56
gmm,50,0.56
kernel k-groups,50,0.56
k-means,70,0.528571428571
gmm,70,0.514285714286
kernel k-groups,70,0.828571428571
k-means,90,0.611111111111
gmm,90,0.611111111111
kernel k-groups,90,0.611111111111
k-means,110,0.509090909091
gmm,110,0.509090909091
kernel k-groups,110,0.872727272727
k-means,130,0.546153846154
gmm,130,0.507692307692
kernel k-groups,130,0.846153846154
k-means,150,0.56
gmm,150,0.573333333333
kernel k-groups,150,0.8
k-means,170,0.547058823529
gmm,170,0.547058823529
kernel k-groups,170,0.858823529412
k-means,190,0.505263157895
gmm,190,0.510526315789
kernel k-groups,190,0.831578947368
k-means,210,0.547619047619
gmm,210,0.561904761905
kernel k-groups,210,0.547619047619
k-means,230,0.621739130435
gmm,230,0.526086956522
kernel k-groups,230,0.830434782609
k-means,250,0.536
gmm,250,0.544
kernel k-groups,250,0.844
k-means,270,0.551851851852
gmm,270,0.559259259259
kernel k-groups,270,0.862962962963
k-means,290,0.537931034483
gmm,290,0.558620689655
kernel k-groups,290,0.551724137931
k-means,310,0.574193548387
gmm,310,0.574193548387
kernel k-groups,310,0.825806451613
k-means,330,0.554545454545
gmm,330,0.557575757576
kernel k-groups,330,0.848484848485
k-means,350,0.505714285714
gmm,350,0.505714285714
kernel k-groups,350,0.854285714286
k-means,370,0.572972972973
gmm,370,0.575675675676
kernel k-groups,370,0.818918918919
k-means,390,0.502564102564
gmm,390,0.502564102564
kernel k-groups,390,0.502564102564
k-means,410,0.512195121951
gmm,410,0.512195121951
kernel k-groups,410,0.868292682927
k-means,430,0.532558139535
gmm,430,0.551162790698
kernel k-groups,430,0.853488372093
k-means,450,0.508888888889
gmm,450,0.506666666667
kernel k-groups,450,0.833333333333
k-means,470,0.502127659574
gmm,470,0.502127659574
kernel k-groups,470,0.842553191489
k-means,490,0.514285714286
gmm,490,0.514285714286
kernel k-groups,490,0.840816326531
k-means,510,0.509803921569
gmm,510,0.507843137255
kernel k-groups,510,0.874509803922
k-means,530,0.509433962264
gmm,530,0.52641509434
kernel k-groups,530,0.845283018868
k-means,550,0.514545454545
gmm,550,0.530909090909
kernel k-groups,550,0.858181818182
k-means,570,0.505263157895
gmm,570,0.505263157895
kernel k-groups,570,0.856140350877
k-means,590,0.523728813559
gmm,590,0.537288135593
kernel k-groups,590,0.849152542373
k-means,610,0.509836065574
gmm,610,0.504918032787
kernel k-groups,610,0.840983606557
k-means,630,0.530158730159
gmm,630,0.534920634921
kernel k-groups,630,0.860317460317
k-means,650,0.512307692308
gmm,650,0.530769230769
kernel k-groups,650,0.870769230769
k-means,670,0.511940298507
gmm,670,0.5
kernel k-groups,670,0.84776119403
k-means,690,0.736231884058
gmm,690,0.517391304348
kernel k-groups,690,0.852173913043
k-means,710,0.50985915493
gmm,710,0.519718309859
kernel k-groups,710,0.864788732394
k-means,730,0.521917808219
gmm,730,0.531506849315
kernel k-groups,730,0.852054794521
k-means,750,0.52
gmm,750,0.525333333333
kernel k-groups,750,0.525333333333
k-means,770,0.523376623377
gmm,770,0.523376623377
kernel k-groups,770,0.849350649351
k-means,790,0.522784810127
gmm,790,0.522784810127
kernel k-groups,790,0.550632911392
k-means,10,0.6
gmm,10,0.6
kernel k-groups,10,0.6
k-means,30,0.5
gmm,30,0.566666666667
kernel k-groups,30,0.766666666667
k-means,50,0.64
gmm,50,0.72
kernel k-groups,50,0.7
k-means,70,0.771428571429
gmm,70,0.714285714286
kernel k-groups,70,0.814285714286
k-means,90,0.822222222222
gmm,90,0.8
kernel k-groups,90,0.855555555556
k-means,110,0.872727272727
gmm,110,0.836363636364
kernel k-groups,110,0.9
k-means,130,0.515384615385
gmm,130,0.523076923077
kernel k-groups,130,0.523076923077
k-means,150,0.546666666667
gmm,150,0.546666666667
kernel k-groups,150,0.813333333333
k-means,170,0.564705882353
gmm,170,0.588235294118
kernel k-groups,170,0.870588235294
k-means,190,0.805263157895
gmm,190,0.526315789474
kernel k-groups,190,0.831578947368
k-means,210,0.528571428571
gmm,210,0.528571428571
kernel k-groups,210,0.819047619048
k-means,230,0.521739130435
gmm,230,0.530434782609
kernel k-groups,230,0.85652173913
k-means,250,0.72
gmm,250,0.508
kernel k-groups,250,0.848
k-means,270,0.77037037037
gmm,270,0.555555555556
kernel k-groups,270,0.822222222222
k-means,290,0.520689655172
gmm,290,0.537931034483
kernel k-groups,290,0.520689655172
k-means,310,0.529032258065
gmm,310,0.509677419355
kernel k-groups,310,0.796774193548
k-means,330,0.527272727273
gmm,330,0.509090909091
kernel k-groups,330,0.806060606061
k-means,350,0.548571428571
gmm,350,0.554285714286
kernel k-groups,350,0.868571428571
k-means,370,0.527027027027
gmm,370,0.524324324324
kernel k-groups,370,0.883783783784
k-means,390,0.525641025641
gmm,390,0.525641025641
kernel k-groups,390,0.551282051282
k-means,410,0.531707317073
gmm,410,0.517073170732
kernel k-groups,410,0.831707317073
k-means,430,0.539534883721
gmm,430,0.539534883721
kernel k-groups,430,0.86511627907
k-means,450,0.537777777778
gmm,450,0.557777777778
kernel k-groups,450,0.848888888889
k-means,470,0.517021276596
gmm,470,0.53829787234
kernel k-groups,470,0.829787234043
k-means,490,0.510204081633
gmm,490,0.512244897959
kernel k-groups,490,0.828571428571
k-means,510,0.513725490196
gmm,510,0.537254901961
kernel k-groups,510,0.513725490196
k-means,530,0.528301886792
gmm,530,0.547169811321
kernel k-groups,530,0.824528301887
k-means,550,0.514545454545
gmm,550,0.512727272727
kernel k-groups,550,0.86
k-means,570,0.738596491228
gmm,570,0.505263157895
kernel k-groups,570,0.838596491228
k-means,590,0.506779661017
gmm,590,0.525423728814
kernel k-groups,590,0.876271186441
k-means,610,0.513114754098
gmm,610,0.519672131148
kernel k-groups,610,0.845901639344
k-means,630,0.531746031746
gmm,630,0.504761904762
kernel k-groups,630,0.842857142857
k-means,650,0.512307692308
gmm,650,0.536923076923
kernel k-groups,650,0.526153846154
k-means,670,0.5
gmm,670,0.522388059701
kernel k-groups,670,0.826865671642
k-means,690,0.501449275362
gmm,690,0.501449275362
kernel k-groups,690,0.869565217391
k-means,710,0.501408450704
gmm,710,0.521126760563
kernel k-groups,710,0.50985915493
k-means,730,0.5
gmm,730,0.508219178082
kernel k-groups,730,0.88904109589
k-means,750,0.501333333333
gmm,750,0.505333333333
kernel k-groups,750,0.842666666667
k-means,770,0.524675324675
gmm,770,0.525974025974
kernel k-groups,770,0.849350649351
k-means,790,0.515189873418
gmm,790,0.545569620253
kernel k-groups,790,0.841772151899
k-means,10,0.5
gmm,10,0.5
kernel k-groups,10,0.5
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.88
gmm,50,0.88
kernel k-groups,50,0.88
k-means,70,0.614285714286
gmm,70,0.614285714286
kernel k-groups,70,0.614285714286
k-means,90,0.855555555556
gmm,90,0.577777777778
kernel k-groups,90,0.877777777778
k-means,110,0.818181818182
gmm,110,0.763636363636
kernel k-groups,110,0.836363636364
k-means,130,0.515384615385
gmm,130,0.515384615385
kernel k-groups,130,0.515384615385
k-means,150,0.506666666667
gmm,150,0.506666666667
kernel k-groups,150,0.92
k-means,170,0.535294117647
gmm,170,0.517647058824
kernel k-groups,170,0.747058823529
k-means,190,0.521052631579
gmm,190,0.510526315789
kernel k-groups,190,0.526315789474
k-means,210,0.561904761905
gmm,210,0.566666666667
kernel k-groups,210,0.828571428571
k-means,230,0.55652173913
gmm,230,0.573913043478
kernel k-groups,230,0.573913043478
k-means,250,0.528
gmm,250,0.528
kernel k-groups,250,0.856
k-means,270,0.559259259259
gmm,270,0.503703703704
kernel k-groups,270,0.825925925926
k-means,290,0.551724137931
gmm,290,0.551724137931
kernel k-groups,290,0.803448275862
k-means,310,0.503225806452
gmm,310,0.506451612903
kernel k-groups,310,0.845161290323
k-means,330,0.509090909091
gmm,330,0.512121212121
kernel k-groups,330,0.509090909091
k-means,350,0.534285714286
gmm,350,0.531428571429
kernel k-groups,350,0.848571428571
k-means,370,0.548648648649
gmm,370,0.554054054054
kernel k-groups,370,0.859459459459
k-means,390,0.505128205128
gmm,390,0.523076923077
kernel k-groups,390,0.864102564103
k-means,410,0.5
gmm,410,0.514634146341
kernel k-groups,410,0.846341463415
k-means,430,0.537209302326
gmm,430,0.523255813953
kernel k-groups,430,0.83488372093
k-means,450,0.511111111111
gmm,450,0.502222222222
kernel k-groups,450,0.846666666667
k-means,470,0.506382978723
gmm,470,0.529787234043
kernel k-groups,470,0.840425531915
k-means,490,0.522448979592
gmm,490,0.504081632653
kernel k-groups,490,0.50612244898
k-means,510,0.525490196078
gmm,510,0.501960784314
kernel k-groups,510,0.833333333333
k-means,530,0.811320754717
gmm,530,0.503773584906
kernel k-groups,530,0.860377358491
k-means,550,0.521818181818
gmm,550,0.5
kernel k-groups,550,0.843636363636
k-means,570,0.526315789474
gmm,570,0.535087719298
kernel k-groups,570,0.863157894737
k-means,590,0.51186440678
gmm,590,0.501694915254
kernel k-groups,590,0.864406779661
k-means,610,0.526229508197
gmm,610,0.54262295082
kernel k-groups,610,0.862295081967
k-means,630,0.55873015873
gmm,630,0.55873015873
kernel k-groups,630,0.855555555556
k-means,650,0.527692307692
gmm,650,0.552307692308
kernel k-groups,650,0.850769230769
k-means,670,0.50447761194
gmm,670,0.517910447761
kernel k-groups,670,0.855223880597
k-means,690,0.513043478261
gmm,690,0.505797101449
kernel k-groups,690,0.847826086957
k-means,710,0.538028169014
gmm,710,0.542253521127
kernel k-groups,710,0.847887323944
k-means,730,0.517808219178
gmm,730,0.53698630137
kernel k-groups,730,0.517808219178
k-means,750,0.506666666667
gmm,750,0.524
kernel k-groups,750,0.818666666667
k-means,770,0.501298701299
gmm,770,0.501298701299
kernel k-groups,770,0.52987012987
k-means,790,0.537974683544
gmm,790,0.554430379747
kernel k-groups,790,0.845569620253
k-means,10,0.6
gmm,10,0.6
kernel k-groups,10,0.6
k-means,30,0.633333333333
gmm,30,0.633333333333
kernel k-groups,30,0.633333333333
k-means,50,0.62
gmm,50,0.54
kernel k-groups,50,0.8
k-means,70,0.828571428571
gmm,70,0.742857142857
kernel k-groups,70,0.842857142857
k-means,90,0.888888888889
gmm,90,0.877777777778
kernel k-groups,90,0.933333333333
k-means,110,0.527272727273
gmm,110,0.527272727273
kernel k-groups,110,0.527272727273
k-means,130,0.507692307692
gmm,130,0.5
kernel k-groups,130,0.5
k-means,150,0.513333333333
gmm,150,0.52
kernel k-groups,150,0.866666666667
k-means,170,0.558823529412
gmm,170,0.570588235294
kernel k-groups,170,0.870588235294
k-means,190,0.505263157895
gmm,190,0.505263157895
kernel k-groups,190,0.842105263158
k-means,210,0.661904761905
gmm,210,0.52380952381
kernel k-groups,210,0.804761904762
k-means,230,0.547826086957
gmm,230,0.547826086957
kernel k-groups,230,0.547826086957
k-means,250,0.532
gmm,250,0.556
kernel k-groups,250,0.832
k-means,270,0.544444444444
gmm,270,0.566666666667
kernel k-groups,270,0.551851851852
k-means,290,0.510344827586
gmm,290,0.534482758621
kernel k-groups,290,0.841379310345
k-means,310,0.541935483871
gmm,310,0.522580645161
kernel k-groups,310,0.829032258065
k-means,330,0.515151515152
gmm,330,0.512121212121
kernel k-groups,330,0.863636363636
k-means,350,0.537142857143
gmm,350,0.537142857143
kernel k-groups,350,0.848571428571
k-means,370,0.513513513514
gmm,370,0.513513513514
kernel k-groups,370,0.535135135135
k-means,390,0.507692307692
gmm,390,0.528205128205
kernel k-groups,390,0.833333333333
k-means,410,0.534146341463
gmm,410,0.534146341463
kernel k-groups,410,0.836585365854
k-means,430,0.518604651163
gmm,430,0.53023255814
kernel k-groups,430,0.862790697674
k-means,450,0.811111111111
gmm,450,0.526666666667
kernel k-groups,450,0.846666666667
k-means,470,0.540425531915
gmm,470,0.540425531915
kernel k-groups,470,0.540425531915
k-means,490,0.740816326531
gmm,490,0.548979591837
kernel k-groups,490,0.857142857143
k-means,510,0.501960784314
gmm,510,0.505882352941
kernel k-groups,510,0.876470588235
k-means,530,0.509433962264
gmm,530,0.52641509434
kernel k-groups,530,0.796226415094
k-means,550,0.509090909091
gmm,550,0.509090909091
kernel k-groups,550,0.850909090909
k-means,570,0.515789473684
gmm,570,0.529824561404
kernel k-groups,570,0.840350877193
k-means,590,0.518644067797
gmm,590,0.522033898305
kernel k-groups,590,0.842372881356
k-means,610,0.513114754098
gmm,610,0.511475409836
kernel k-groups,610,0.832786885246
k-means,630,0.503174603175
gmm,630,0.503174603175
kernel k-groups,630,0.839682539683
k-means,650,0.741538461538
gmm,650,0.518461538462
kernel k-groups,650,0.863076923077
k-means,670,0.534328358209
gmm,670,0.514925373134
kernel k-groups,670,0.511940298507
k-means,690,0.524637681159
gmm,690,0.53768115942
kernel k-groups,690,0.859420289855
k-means,710,0.501408450704
gmm,710,0.50985915493
kernel k-groups,710,0.512676056338
k-means,730,0.521917808219
gmm,730,0.53698630137
kernel k-groups,730,0.852054794521
k-means,750,0.510666666667
gmm,750,0.516
kernel k-groups,750,0.528
k-means,770,0.541558441558
gmm,770,0.561038961039
kernel k-groups,770,0.838961038961
k-means,790,0.506329113924
gmm,790,0.517721518987
kernel k-groups,790,0.859493670886
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.54
gmm,50,0.74
kernel k-groups,50,0.84
k-means,70,0.914285714286
gmm,70,0.857142857143
kernel k-groups,70,0.914285714286
k-means,90,0.811111111111
gmm,90,0.833333333333
kernel k-groups,90,0.844444444444
k-means,110,0.809090909091
gmm,110,0.509090909091
kernel k-groups,110,0.836363636364
k-means,130,0.553846153846
gmm,130,0.553846153846
kernel k-groups,130,0.753846153846
k-means,150,0.513333333333
gmm,150,0.513333333333
kernel k-groups,150,0.826666666667
k-means,170,0.535294117647
gmm,170,0.535294117647
kernel k-groups,170,0.847058823529
k-means,190,0.510526315789
gmm,190,0.510526315789
kernel k-groups,190,0.826315789474
k-means,210,0.847619047619
gmm,210,0.719047619048
kernel k-groups,210,0.895238095238
k-means,230,0.513043478261
gmm,230,0.526086956522
kernel k-groups,230,0.84347826087
k-means,250,0.504
gmm,250,0.512
kernel k-groups,250,0.836
k-means,270,0.548148148148
gmm,270,0.562962962963
kernel k-groups,270,0.822222222222
k-means,290,0.779310344828
gmm,290,0.524137931034
kernel k-groups,290,0.862068965517
k-means,310,0.525806451613
gmm,310,0.529032258065
kernel k-groups,310,0.874193548387
k-means,330,0.533333333333
gmm,330,0.533333333333
kernel k-groups,330,0.860606060606
k-means,350,0.551428571429
gmm,350,0.554285714286
kernel k-groups,350,0.842857142857
k-means,370,0.545945945946
gmm,370,0.554054054054
kernel k-groups,370,0.824324324324
k-means,390,0.512820512821
gmm,390,0.533333333333
kernel k-groups,390,0.533333333333
k-means,410,0.521951219512
gmm,410,0.50243902439
kernel k-groups,410,0.829268292683
k-means,430,0.525581395349
gmm,430,0.541860465116
kernel k-groups,430,0.851162790698
k-means,450,0.506666666667
gmm,450,0.511111111111
kernel k-groups,450,0.506666666667
k-means,470,0.551063829787
gmm,470,0.542553191489
kernel k-groups,470,0.865957446809
k-means,490,0.520408163265
gmm,490,0.524489795918
kernel k-groups,490,0.861224489796
k-means,510,0.733333333333
gmm,510,0.507843137255
kernel k-groups,510,0.845098039216
k-means,530,0.51320754717
gmm,530,0.51320754717
kernel k-groups,530,0.843396226415
k-means,550,0.507272727273
gmm,550,0.52
kernel k-groups,550,0.832727272727
k-means,570,0.50701754386
gmm,570,0.515789473684
kernel k-groups,570,0.838596491228
k-means,590,0.510169491525
gmm,590,0.501694915254
kernel k-groups,590,0.854237288136
k-means,610,0.514754098361
gmm,610,0.519672131148
kernel k-groups,610,0.514754098361
k-means,630,0.512698412698
gmm,630,0.525396825397
kernel k-groups,630,0.515873015873
k-means,650,0.530769230769
gmm,650,0.54
kernel k-groups,650,0.883076923077
k-means,670,0.520895522388
gmm,670,0.531343283582
kernel k-groups,670,0.849253731343
k-means,690,0.51884057971
gmm,690,0.524637681159
kernel k-groups,690,0.853623188406
k-means,710,0.529577464789
gmm,710,0.553521126761
kernel k-groups,710,0.82676056338
k-means,730,0.549315068493
gmm,730,0.569863013699
kernel k-groups,730,0.568493150685
k-means,750,0.516
gmm,750,0.529333333333
kernel k-groups,750,0.866666666667
k-means,770,0.784415584416
gmm,770,0.507792207792
kernel k-groups,770,0.879220779221
k-means,790,0.535443037975
gmm,790,0.541772151899
kernel k-groups,790,0.846835443038
k-means,10,0.6
gmm,10,0.5
kernel k-groups,10,0.6
k-means,30,0.6
gmm,30,0.6
kernel k-groups,30,0.9
k-means,50,0.6
gmm,50,0.64
kernel k-groups,50,0.78
k-means,70,0.571428571429
gmm,70,0.571428571429
kernel k-groups,70,0.571428571429
k-means,90,0.811111111111
gmm,90,0.544444444444
kernel k-groups,90,0.8
k-means,110,0.554545454545
gmm,110,0.554545454545
kernel k-groups,110,0.554545454545
k-means,130,0.792307692308
gmm,130,0.769230769231
kernel k-groups,130,0.884615384615
k-means,150,0.873333333333
gmm,150,0.806666666667
kernel k-groups,150,0.873333333333
k-means,170,0.505882352941
gmm,170,0.505882352941
kernel k-groups,170,0.841176470588
k-means,190,0.626315789474
gmm,190,0.636842105263
kernel k-groups,190,0.784210526316
k-means,210,0.547619047619
gmm,210,0.547619047619
kernel k-groups,210,0.790476190476
k-means,230,0.526086956522
gmm,230,0.526086956522
kernel k-groups,230,0.865217391304
k-means,250,0.588
gmm,250,0.588
kernel k-groups,250,0.888
k-means,270,0.507407407407
gmm,270,0.507407407407
kernel k-groups,270,0.507407407407
