method,num_points,accuracy
k-means,450,0.815555555556
gmm,450,0.902222222222
kernel k-groups,450,0.828888888889
k-means,470,0.751063829787
gmm,470,0.740425531915
kernel k-groups,470,0.808510638298
k-means,490,0.767346938776
gmm,490,0.885714285714
kernel k-groups,490,0.822448979592
k-means,510,0.760784313725
gmm,510,0.772549019608
kernel k-groups,510,0.772549019608
k-means,530,0.758490566038
gmm,530,0.869811320755
kernel k-groups,530,0.779245283019
k-means,550,0.794545454545
gmm,550,0.876363636364
kernel k-groups,550,0.82
k-means,570,0.726315789474
gmm,570,0.842105263158
kernel k-groups,570,0.754385964912
k-means,590,0.772881355932
gmm,590,0.867796610169
kernel k-groups,590,0.805084745763
k-means,610,0.781967213115
gmm,610,0.888524590164
kernel k-groups,610,0.818032786885
k-means,630,0.766666666667
gmm,630,0.887301587302
kernel k-groups,630,0.787301587302
k-means,650,0.776923076923
gmm,650,0.873846153846
kernel k-groups,650,0.795384615385
k-means,670,0.782089552239
gmm,670,0.874626865672
kernel k-groups,670,0.8
k-means,690,0.766666666667
gmm,690,0.857971014493
kernel k-groups,690,0.798550724638
k-means,710,0.787323943662
gmm,710,0.895774647887
kernel k-groups,710,0.808450704225
k-means,730,0.780821917808
gmm,730,0.898630136986
kernel k-groups,730,0.801369863014
k-means,750,0.784
gmm,750,0.873333333333
kernel k-groups,750,0.818666666667
k-means,770,0.767532467532
gmm,770,0.866233766234
kernel k-groups,770,0.78961038961
k-means,790,0.772151898734
gmm,790,0.878481012658
kernel k-groups,790,0.798734177215
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.866666666667
gmm,30,0.9
kernel k-groups,30,0.866666666667
k-means,50,0.8
gmm,50,0.9
kernel k-groups,50,0.8
k-means,70,0.785714285714
gmm,70,0.857142857143
kernel k-groups,70,0.842857142857
k-means,90,0.777777777778
gmm,90,0.777777777778
kernel k-groups,90,0.822222222222
k-means,110,0.781818181818
gmm,110,0.781818181818
kernel k-groups,110,0.836363636364
k-means,130,0.769230769231
gmm,130,0.823076923077
kernel k-groups,130,0.815384615385
k-means,150,0.806666666667
gmm,150,0.9
kernel k-groups,150,0.82
k-means,170,0.782352941176
gmm,170,0.888235294118
kernel k-groups,170,0.829411764706
k-means,190,0.715789473684
gmm,190,0.668421052632
kernel k-groups,190,0.721052631579
k-means,210,0.747619047619
gmm,210,0.866666666667
kernel k-groups,210,0.771428571429
k-means,230,0.747826086957
gmm,230,0.839130434783
kernel k-groups,230,0.760869565217
k-means,250,0.752
gmm,250,0.876
kernel k-groups,250,0.772
k-means,270,0.762962962963
gmm,270,0.866666666667
kernel k-groups,270,0.781481481481
k-means,290,0.772413793103
gmm,290,0.762068965517
kernel k-groups,290,0.779310344828
k-means,310,0.78064516129
gmm,310,0.883870967742
kernel k-groups,310,0.81935483871
k-means,330,0.784848484848
gmm,330,0.884848484848
kernel k-groups,330,0.827272727273
k-means,350,0.765714285714
gmm,350,0.754285714286
kernel k-groups,350,0.794285714286
k-means,370,0.8
gmm,370,0.837837837838
kernel k-groups,370,0.837837837838
k-means,390,0.753846153846
gmm,390,0.753846153846
kernel k-groups,390,0.766666666667
k-means,410,0.780487804878
gmm,410,0.865853658537
kernel k-groups,410,0.80487804878
k-means,430,0.760465116279
gmm,430,0.881395348837
kernel k-groups,430,0.781395348837
k-means,450,0.795555555556
gmm,450,0.893333333333
kernel k-groups,450,0.833333333333
k-means,470,0.774468085106
gmm,470,0.874468085106
kernel k-groups,470,0.808510638298
k-means,490,0.783673469388
gmm,490,0.879591836735
kernel k-groups,490,0.818367346939
k-means,510,0.801960784314
gmm,510,0.898039215686
kernel k-groups,510,0.817647058824
k-means,530,0.767924528302
gmm,530,0.769811320755
kernel k-groups,530,0.792452830189
k-means,550,0.801818181818
gmm,550,0.796363636364
kernel k-groups,550,0.816363636364
k-means,570,0.773684210526
gmm,570,0.878947368421
kernel k-groups,570,0.80701754386
k-means,590,0.742372881356
gmm,590,0.874576271186
kernel k-groups,590,0.772881355932
k-means,610,0.760655737705
gmm,610,0.875409836066
kernel k-groups,610,0.796721311475
k-means,630,0.742857142857
gmm,630,0.860317460317
kernel k-groups,630,0.773015873016
k-means,650,0.787692307692
gmm,650,0.892307692308
kernel k-groups,650,0.815384615385
k-means,670,0.770149253731
gmm,670,0.879104477612
kernel k-groups,670,0.791044776119
k-means,690,0.785507246377
gmm,690,0.9
kernel k-groups,690,0.810144927536
k-means,710,0.753521126761
gmm,710,0.86338028169
kernel k-groups,710,0.77323943662
k-means,730,0.768493150685
gmm,730,0.871232876712
kernel k-groups,730,0.8
k-means,750,0.785333333333
gmm,750,0.874666666667
kernel k-groups,750,0.798666666667
k-means,770,0.766233766234
gmm,770,0.881818181818
kernel k-groups,770,0.787012987013
k-means,790,0.756962025316
gmm,790,0.755696202532
kernel k-groups,790,0.76582278481
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.7
gmm,30,0.7
kernel k-groups,30,0.766666666667
k-means,50,0.76
gmm,50,0.82
kernel k-groups,50,0.82
k-means,70,0.714285714286
gmm,70,0.9
kernel k-groups,70,0.714285714286
k-means,90,0.766666666667
gmm,90,0.811111111111
kernel k-groups,90,0.777777777778
k-means,110,0.754545454545
gmm,110,0.863636363636
kernel k-groups,110,0.763636363636
k-means,130,0.792307692308
gmm,130,0.9
kernel k-groups,130,0.807692307692
k-means,150,0.82
gmm,150,0.9
kernel k-groups,150,0.846666666667
k-means,170,0.805882352941
gmm,170,0.776470588235
kernel k-groups,170,0.847058823529
k-means,190,0.773684210526
gmm,190,0.784210526316
kernel k-groups,190,0.805263157895
k-means,210,0.766666666667
gmm,210,0.880952380952
kernel k-groups,210,0.804761904762
k-means,230,0.826086956522
gmm,230,0.917391304348
kernel k-groups,230,0.839130434783
k-means,250,0.78
gmm,250,0.888
kernel k-groups,250,0.816
k-means,270,0.788888888889
gmm,270,0.788888888889
kernel k-groups,270,0.818518518519
k-means,290,0.78275862069
gmm,290,0.779310344828
kernel k-groups,290,0.78275862069
k-means,310,0.787096774194
gmm,310,0.887096774194
kernel k-groups,310,0.812903225806
k-means,330,0.766666666667
gmm,330,0.875757575758
kernel k-groups,330,0.778787878788
k-means,350,0.74
gmm,350,0.854285714286
kernel k-groups,350,0.76
k-means,370,0.802702702703
gmm,370,0.867567567568
kernel k-groups,370,0.813513513514
k-means,390,0.761538461538
gmm,390,0.848717948718
kernel k-groups,390,0.782051282051
k-means,410,0.79756097561
gmm,410,0.887804878049
kernel k-groups,410,0.824390243902
k-means,430,0.818604651163
gmm,430,0.86976744186
kernel k-groups,430,0.832558139535
k-means,450,0.764444444444
gmm,450,0.864444444444
kernel k-groups,450,0.802222222222
k-means,470,0.793617021277
gmm,470,0.889361702128
kernel k-groups,470,0.814893617021
k-means,490,0.830612244898
gmm,490,0.895918367347
kernel k-groups,490,0.844897959184
k-means,510,0.764705882353
gmm,510,0.894117647059
kernel k-groups,510,0.788235294118
k-means,530,0.760377358491
gmm,530,0.881132075472
kernel k-groups,530,0.811320754717
k-means,550,0.803636363636
gmm,550,0.88
kernel k-groups,550,0.829090909091
k-means,570,0.764912280702
gmm,570,0.877192982456
kernel k-groups,570,0.794736842105
k-means,590,0.783050847458
gmm,590,0.886440677966
kernel k-groups,590,0.815254237288
k-means,610,0.798360655738
gmm,610,0.888524590164
kernel k-groups,610,0.829508196721
k-means,630,0.774603174603
gmm,630,0.863492063492
kernel k-groups,630,0.788888888889
k-means,650,0.810769230769
gmm,650,0.892307692308
kernel k-groups,650,0.830769230769
k-means,670,0.765671641791
gmm,670,0.858208955224
kernel k-groups,670,0.788059701493
k-means,690,0.789855072464
gmm,690,0.882608695652
kernel k-groups,690,0.807246376812
k-means,710,0.794366197183
gmm,710,0.905633802817
kernel k-groups,710,0.828169014085
k-means,730,0.795890410959
gmm,730,0.886301369863
kernel k-groups,730,0.827397260274
k-means,750,0.752
gmm,750,0.873333333333
kernel k-groups,750,0.792
k-means,770,0.780519480519
gmm,770,0.864935064935
kernel k-groups,770,0.812987012987
k-means,790,0.778481012658
gmm,790,0.863291139241
kernel k-groups,790,0.798734177215
k-means,10,0.8
gmm,10,0.7
kernel k-groups,10,0.8
k-means,30,0.7
gmm,30,0.7
kernel k-groups,30,0.7
k-means,50,0.7
gmm,50,0.7
kernel k-groups,50,0.7
k-means,70,0.785714285714
gmm,70,0.885714285714
kernel k-groups,70,0.8
k-means,90,0.744444444444
gmm,90,0.733333333333
kernel k-groups,90,0.755555555556
k-means,110,0.827272727273
gmm,110,0.827272727273
kernel k-groups,110,0.827272727273
k-means,130,0.746153846154
gmm,130,0.746153846154
kernel k-groups,130,0.753846153846
k-means,150,0.733333333333
gmm,150,0.673333333333
kernel k-groups,150,0.8
k-means,170,0.8
gmm,170,0.829411764706
kernel k-groups,170,0.811764705882
k-means,190,0.794736842105
gmm,190,0.931578947368
kernel k-groups,190,0.821052631579
k-means,210,0.828571428571
gmm,210,0.895238095238
kernel k-groups,210,0.833333333333
k-means,230,0.713043478261
gmm,230,0.717391304348
kernel k-groups,230,0.8
k-means,250,0.808
gmm,250,0.8
kernel k-groups,250,0.816
k-means,270,0.722222222222
gmm,270,0.837037037037
kernel k-groups,270,0.777777777778
k-means,290,0.831034482759
gmm,290,0.893103448276
kernel k-groups,290,0.848275862069
k-means,310,0.767741935484
gmm,310,0.870967741935
kernel k-groups,310,0.832258064516
k-means,330,0.739393939394
gmm,330,0.739393939394
kernel k-groups,330,0.781818181818
k-means,350,0.774285714286
gmm,350,0.877142857143
kernel k-groups,350,0.828571428571
k-means,370,0.772972972973
gmm,370,0.883783783784
kernel k-groups,370,0.797297297297
k-means,390,0.782051282051
gmm,390,0.787179487179
kernel k-groups,390,0.784615384615
k-means,410,0.778048780488
gmm,410,0.782926829268
kernel k-groups,410,0.782926829268
k-means,430,0.772093023256
gmm,430,0.823255813953
kernel k-groups,430,0.811627906977
k-means,450,0.795555555556
gmm,450,0.884444444444
kernel k-groups,450,0.817777777778
k-means,470,0.78085106383
gmm,470,0.876595744681
kernel k-groups,470,0.806382978723
k-means,490,0.779591836735
gmm,490,0.867346938776
kernel k-groups,490,0.812244897959
k-means,510,0.73137254902
gmm,510,0.860784313725
kernel k-groups,510,0.798039215686
k-means,530,0.792452830189
gmm,530,0.88679245283
kernel k-groups,530,0.815094339623
k-means,550,0.798181818182
gmm,550,0.801818181818
kernel k-groups,550,0.814545454545
k-means,570,0.794736842105
gmm,570,0.884210526316
kernel k-groups,570,0.822807017544
k-means,590,0.784745762712
gmm,590,0.872881355932
kernel k-groups,590,0.801694915254
k-means,610,0.781967213115
gmm,610,0.883606557377
kernel k-groups,610,0.819672131148
k-means,630,0.761904761905
gmm,630,0.85873015873
kernel k-groups,630,0.777777777778
k-means,650,0.793846153846
gmm,650,0.881538461538
kernel k-groups,650,0.826153846154
k-means,670,0.779104477612
gmm,670,0.885074626866
kernel k-groups,670,0.808955223881
k-means,690,0.753623188406
gmm,690,0.746376811594
kernel k-groups,690,0.794202898551
k-means,710,0.76338028169
gmm,710,0.883098591549
kernel k-groups,710,0.808450704225
k-means,730,0.760273972603
gmm,730,0.875342465753
kernel k-groups,730,0.798630136986
k-means,750,0.776
gmm,750,0.884
kernel k-groups,750,0.810666666667
k-means,770,0.796103896104
gmm,770,0.884415584416
kernel k-groups,770,0.816883116883
k-means,790,0.806329113924
gmm,790,0.887341772152
kernel k-groups,790,0.813924050633
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.766666666667
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.74
gmm,50,0.66
kernel k-groups,50,0.74
k-means,70,0.757142857143
gmm,70,0.728571428571
kernel k-groups,70,0.771428571429
k-means,90,0.777777777778
gmm,90,0.811111111111
kernel k-groups,90,0.788888888889
k-means,110,0.736363636364
gmm,110,0.745454545455
kernel k-groups,110,0.754545454545
k-means,130,0.769230769231
gmm,130,0.869230769231
kernel k-groups,130,0.784615384615
k-means,150,0.846666666667
gmm,150,0.9
kernel k-groups,150,0.853333333333
k-means,170,0.758823529412
gmm,170,0.717647058824
kernel k-groups,170,0.788235294118
k-means,190,0.705263157895
gmm,190,0.705263157895
kernel k-groups,190,0.705263157895
k-means,210,0.761904761905
gmm,210,0.852380952381
kernel k-groups,210,0.790476190476
k-means,230,0.726086956522
gmm,230,0.734782608696
kernel k-groups,230,0.734782608696
k-means,250,0.816
gmm,250,0.92
kernel k-groups,250,0.872
k-means,270,0.777777777778
gmm,270,0.862962962963
kernel k-groups,270,0.814814814815
k-means,290,0.779310344828
gmm,290,0.862068965517
kernel k-groups,290,0.803448275862
k-means,310,0.764516129032
gmm,310,0.796774193548
kernel k-groups,310,0.787096774194
k-means,330,0.690909090909
gmm,330,0.836363636364
kernel k-groups,330,0.769696969697
k-means,350,0.785714285714
gmm,350,0.914285714286
kernel k-groups,350,0.802857142857
k-means,370,0.778378378378
gmm,370,0.897297297297
kernel k-groups,370,0.8
k-means,390,0.817948717949
gmm,390,0.882051282051
kernel k-groups,390,0.833333333333
k-means,410,0.760975609756
gmm,410,0.768292682927
kernel k-groups,410,0.768292682927
k-means,430,0.795348837209
gmm,430,0.886046511628
kernel k-groups,430,0.827906976744
k-means,450,0.766666666667
gmm,450,0.88
kernel k-groups,450,0.791111111111
k-means,470,0.823404255319
gmm,470,0.823404255319
kernel k-groups,470,0.857446808511
k-means,490,0.755102040816
gmm,490,0.887755102041
kernel k-groups,490,0.767346938776
k-means,510,0.756862745098
gmm,510,0.86862745098
kernel k-groups,510,0.792156862745
k-means,530,0.745283018868
gmm,530,0.852830188679
kernel k-groups,530,0.790566037736
k-means,550,0.763636363636
gmm,550,0.761818181818
kernel k-groups,550,0.796363636364
k-means,570,0.775438596491
gmm,570,0.9
kernel k-groups,570,0.801754385965
k-means,590,0.766101694915
gmm,590,0.861016949153
kernel k-groups,590,0.781355932203
k-means,610,0.791803278689
gmm,610,0.9
kernel k-groups,610,0.816393442623
k-means,630,0.755555555556
gmm,630,0.887301587302
kernel k-groups,630,0.811111111111
k-means,650,0.770769230769
gmm,650,0.873846153846
kernel k-groups,650,0.804615384615
k-means,670,0.773134328358
gmm,670,0.880597014925
kernel k-groups,670,0.816417910448
k-means,690,0.778260869565
gmm,690,0.884057971014
kernel k-groups,690,0.8
k-means,710,0.784507042254
gmm,710,0.860563380282
kernel k-groups,710,0.801408450704
k-means,730,0.769863013699
gmm,730,0.887671232877
kernel k-groups,730,0.830136986301
k-means,750,0.728
gmm,750,0.728
kernel k-groups,750,0.752
k-means,770,0.758441558442
gmm,770,0.761038961039
kernel k-groups,770,0.779220779221
k-means,790,0.753164556962
gmm,790,0.90253164557
kernel k-groups,790,0.779746835443
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.533333333333
gmm,30,0.9
kernel k-groups,30,0.833333333333
k-means,50,0.82
gmm,50,0.86
kernel k-groups,50,0.88
k-means,70,0.814285714286
gmm,70,0.9
kernel k-groups,70,0.871428571429
k-means,90,0.8
gmm,90,0.822222222222
kernel k-groups,90,0.8
k-means,110,0.781818181818
gmm,110,0.827272727273
kernel k-groups,110,0.836363636364
k-means,130,0.784615384615
gmm,130,0.784615384615
kernel k-groups,130,0.8
k-means,150,0.813333333333
gmm,150,0.906666666667
kernel k-groups,150,0.833333333333
k-means,170,0.752941176471
gmm,170,0.752941176471
kernel k-groups,170,0.770588235294
k-means,190,0.773684210526
gmm,190,0.778947368421
kernel k-groups,190,0.826315789474
k-means,210,0.809523809524
gmm,210,0.857142857143
kernel k-groups,210,0.814285714286
k-means,230,0.75652173913
gmm,230,0.886956521739
kernel k-groups,230,0.765217391304
k-means,250,0.78
gmm,250,0.812
kernel k-groups,250,0.804
k-means,270,0.788888888889
gmm,270,0.888888888889
kernel k-groups,270,0.840740740741
k-means,290,0.793103448276
gmm,290,0.803448275862
kernel k-groups,290,0.803448275862
k-means,310,0.732258064516
gmm,310,0.738709677419
kernel k-groups,310,0.761290322581
k-means,330,0.793939393939
gmm,330,0.875757575758
kernel k-groups,330,0.833333333333
k-means,350,0.754285714286
gmm,350,0.754285714286
kernel k-groups,350,0.791428571429
k-means,370,0.805405405405
gmm,370,0.902702702703
kernel k-groups,370,0.816216216216
k-means,390,0.741025641026
gmm,390,0.871794871795
kernel k-groups,390,0.766666666667
k-means,410,0.682926829268
gmm,410,0.70243902439
kernel k-groups,410,0.721951219512
k-means,430,0.727906976744
gmm,430,0.725581395349
kernel k-groups,430,0.76976744186
k-means,450,0.764444444444
gmm,450,0.884444444444
kernel k-groups,450,0.788888888889
k-means,470,0.789361702128
gmm,470,0.795744680851
kernel k-groups,470,0.802127659574
k-means,490,0.769387755102
gmm,490,0.775510204082
kernel k-groups,490,0.781632653061
k-means,510,0.788235294118
gmm,510,0.901960784314
kernel k-groups,510,0.847058823529
k-means,530,0.775471698113
gmm,530,0.883018867925
kernel k-groups,530,0.805660377358
k-means,550,0.814545454545
gmm,550,0.861818181818
kernel k-groups,550,0.818181818182
k-means,570,0.80350877193
gmm,570,0.878947368421
kernel k-groups,570,0.815789473684
k-means,590,0.798305084746
gmm,590,0.886440677966
kernel k-groups,590,0.818644067797
k-means,610,0.760655737705
gmm,610,0.873770491803
kernel k-groups,610,0.785245901639
k-means,630,0.750793650794
gmm,630,0.760317460317
kernel k-groups,630,0.792063492063
k-means,650,0.787692307692
gmm,650,0.873846153846
kernel k-groups,650,0.798461538462
k-means,670,0.808955223881
gmm,670,0.814925373134
kernel k-groups,670,0.819402985075
k-means,690,0.765217391304
gmm,690,0.88115942029
kernel k-groups,690,0.81884057971
k-means,710,0.8
gmm,710,0.881690140845
kernel k-groups,710,0.80985915493
k-means,730,0.756164383562
gmm,730,0.86301369863
kernel k-groups,730,0.783561643836
k-means,750,0.788
gmm,750,0.882666666667
kernel k-groups,750,0.833333333333
k-means,770,0.780519480519
gmm,770,0.88961038961
kernel k-groups,770,0.812987012987
k-means,790,0.791139240506
gmm,790,0.906329113924
kernel k-groups,790,0.80253164557
k-means,10,0.8
gmm,10,0.7
kernel k-groups,10,0.8
k-means,30,0.866666666667
gmm,30,0.9
kernel k-groups,30,0.866666666667
k-means,50,0.82
gmm,50,0.82
kernel k-groups,50,0.82
k-means,70,0.742857142857
gmm,70,0.742857142857
kernel k-groups,70,0.785714285714
k-means,90,0.788888888889
gmm,90,0.788888888889
kernel k-groups,90,0.8
k-means,110,0.809090909091
gmm,110,0.809090909091
kernel k-groups,110,0.809090909091
k-means,130,0.769230769231
gmm,130,0.753846153846
kernel k-groups,130,0.784615384615
k-means,150,0.74
gmm,150,0.793333333333
kernel k-groups,150,0.793333333333
k-means,170,0.823529411765
gmm,170,0.823529411765
kernel k-groups,170,0.864705882353
k-means,190,0.742105263158
gmm,190,0.868421052632
kernel k-groups,190,0.784210526316
k-means,210,0.757142857143
gmm,210,0.842857142857
kernel k-groups,210,0.8
k-means,230,0.760869565217
gmm,230,0.85652173913
kernel k-groups,230,0.773913043478
k-means,250,0.764
gmm,250,0.864
kernel k-groups,250,0.8
k-means,270,0.785185185185
gmm,270,0.885185185185
kernel k-groups,270,0.807407407407
k-means,290,0.775862068966
gmm,290,0.851724137931
kernel k-groups,290,0.796551724138
k-means,310,0.732258064516
gmm,310,0.735483870968
kernel k-groups,310,0.796774193548
k-means,330,0.793939393939
gmm,330,0.906060606061
kernel k-groups,330,0.842424242424
k-means,350,0.76
gmm,350,0.888571428571
kernel k-groups,350,0.785714285714
k-means,370,0.783783783784
gmm,370,0.897297297297
kernel k-groups,370,0.824324324324
k-means,390,0.817948717949
gmm,390,0.879487179487
kernel k-groups,390,0.841025641026
k-means,410,0.79512195122
gmm,410,0.885365853659
kernel k-groups,410,0.80487804878
k-means,430,0.772093023256
gmm,430,0.876744186047
kernel k-groups,430,0.804651162791
k-means,450,0.753333333333
gmm,450,0.748888888889
kernel k-groups,450,0.791111111111
k-means,470,0.78085106383
gmm,470,0.874468085106
kernel k-groups,470,0.795744680851
k-means,490,0.751020408163
gmm,490,0.869387755102
kernel k-groups,490,0.781632653061
k-means,510,0.796078431373
gmm,510,0.896078431373
kernel k-groups,510,0.81568627451
k-means,530,0.766037735849
gmm,530,0.854716981132
kernel k-groups,530,0.796226415094
k-means,550,0.787272727273
gmm,550,0.9
kernel k-groups,550,0.818181818182
k-means,570,0.749122807018
gmm,570,0.754385964912
kernel k-groups,570,0.768421052632
k-means,590,0.8
gmm,590,0.910169491525
kernel k-groups,590,0.835593220339
k-means,610,0.773770491803
gmm,610,0.852459016393
kernel k-groups,610,0.793442622951
k-means,630,0.769841269841
gmm,630,0.890476190476
kernel k-groups,630,0.809523809524
k-means,650,0.763076923077
gmm,650,0.872307692308
kernel k-groups,650,0.804615384615
k-means,670,0.759701492537
gmm,670,0.768656716418
kernel k-groups,670,0.783582089552
k-means,690,0.739130434783
gmm,690,0.85652173913
kernel k-groups,690,0.772463768116
k-means,710,0.784507042254
gmm,710,0.867605633803
kernel k-groups,710,0.815492957746
k-means,730,0.787671232877
gmm,730,0.847945205479
kernel k-groups,730,0.802739726027
k-means,750,0.750666666667
gmm,750,0.870666666667
kernel k-groups,750,0.773333333333
k-means,770,0.777922077922
gmm,770,0.901298701299
kernel k-groups,770,0.807792207792
k-means,790,0.777215189873
gmm,790,0.887341772152
kernel k-groups,790,0.807594936709
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.8
gmm,30,0.8
kernel k-groups,30,0.8
k-means,50,0.7
gmm,50,0.84
kernel k-groups,50,0.82
k-means,70,0.728571428571
gmm,70,0.7
kernel k-groups,70,0.857142857143
k-means,90,0.766666666667
gmm,90,0.755555555556
kernel k-groups,90,0.877777777778
k-means,110,0.809090909091
gmm,110,0.918181818182
kernel k-groups,110,0.845454545455
k-means,130,0.784615384615
gmm,130,0.815384615385
kernel k-groups,130,0.792307692308
k-means,150,0.693333333333
gmm,150,0.733333333333
kernel k-groups,150,0.746666666667
k-means,170,0.770588235294
gmm,170,0.870588235294
kernel k-groups,170,0.805882352941
k-means,190,0.768421052632
gmm,190,0.873684210526
kernel k-groups,190,0.826315789474
k-means,210,0.8
gmm,210,0.880952380952
kernel k-groups,210,0.82380952381
k-means,230,0.713043478261
gmm,230,0.713043478261
kernel k-groups,230,0.739130434783
k-means,250,0.82
gmm,250,0.784
kernel k-groups,250,0.836
k-means,270,0.781481481481
gmm,270,0.781481481481
kernel k-groups,270,0.8
k-means,290,0.710344827586
gmm,290,0.713793103448
kernel k-groups,290,0.768965517241
k-means,310,0.783870967742
gmm,310,0.870967741935
