method,num_points,accuracy
gmm,430,0.511627906977
kernel k-groups,430,0.8
k-means,450,0.502222222222
gmm,450,0.508888888889
kernel k-groups,450,0.828888888889
k-means,470,0.810638297872
gmm,470,0.529787234043
kernel k-groups,470,0.88085106383
k-means,490,0.544897959184
gmm,490,0.544897959184
kernel k-groups,490,0.859183673469
k-means,510,0.560784313725
gmm,510,0.566666666667
kernel k-groups,510,0.839215686275
k-means,530,0.530188679245
gmm,530,0.516981132075
kernel k-groups,530,0.530188679245
k-means,550,0.503636363636
gmm,550,0.503636363636
kernel k-groups,550,0.854545454545
k-means,570,0.515789473684
gmm,570,0.515789473684
kernel k-groups,570,0.847368421053
k-means,590,0.533898305085
gmm,590,0.54406779661
kernel k-groups,590,0.852542372881
k-means,610,0.501639344262
gmm,610,0.529508196721
kernel k-groups,610,0.524590163934
k-means,630,0.520634920635
gmm,630,0.520634920635
kernel k-groups,630,0.520634920635
k-means,650,0.518461538462
gmm,650,0.515384615385
kernel k-groups,650,0.84
k-means,670,0.501492537313
gmm,670,0.526865671642
kernel k-groups,670,0.862686567164
k-means,690,0.527536231884
gmm,690,0.546376811594
kernel k-groups,690,0.860869565217
k-means,710,0.502816901408
gmm,710,0.504225352113
kernel k-groups,710,0.5
k-means,730,0.520547945205
gmm,730,0.501369863014
kernel k-groups,730,0.828767123288
k-means,750,0.526666666667
gmm,750,0.545333333333
kernel k-groups,750,0.836
k-means,770,0.577922077922
gmm,770,0.587012987013
kernel k-groups,770,0.85974025974
k-means,790,0.513924050633
gmm,790,0.521518987342
kernel k-groups,790,0.877215189873
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.7
gmm,30,0.666666666667
kernel k-groups,30,0.7
k-means,50,0.9
gmm,50,0.84
kernel k-groups,50,0.92
k-means,70,0.828571428571
gmm,70,0.728571428571
kernel k-groups,70,0.814285714286
k-means,90,0.511111111111
gmm,90,0.533333333333
kernel k-groups,90,0.511111111111
k-means,110,0.563636363636
gmm,110,0.563636363636
kernel k-groups,110,0.827272727273
k-means,130,0.738461538462
gmm,130,0.507692307692
kernel k-groups,130,0.8
k-means,150,0.826666666667
gmm,150,0.813333333333
kernel k-groups,150,0.88
k-means,170,0.523529411765
gmm,170,0.523529411765
kernel k-groups,170,0.858823529412
k-means,190,0.510526315789
gmm,190,0.510526315789
kernel k-groups,190,0.810526315789
k-means,210,0.533333333333
gmm,210,0.557142857143
kernel k-groups,210,0.861904761905
k-means,230,0.526086956522
gmm,230,0.526086956522
kernel k-groups,230,0.873913043478
k-means,250,0.508
gmm,250,0.508
kernel k-groups,250,0.828
k-means,270,0.537037037037
gmm,270,0.544444444444
kernel k-groups,270,0.814814814815
k-means,290,0.520689655172
gmm,290,0.520689655172
kernel k-groups,290,0.855172413793
k-means,310,0.5
gmm,310,0.525806451613
kernel k-groups,310,0.5
k-means,330,0.881818181818
gmm,330,0.757575757576
kernel k-groups,330,0.893939393939
k-means,350,0.502857142857
gmm,350,0.505714285714
kernel k-groups,350,0.854285714286
k-means,370,0.521621621622
gmm,370,0.527027027027
kernel k-groups,370,0.848648648649
k-means,390,0.515384615385
gmm,390,0.517948717949
kernel k-groups,390,0.835897435897
k-means,410,0.50243902439
gmm,410,0.50243902439
kernel k-groups,410,0.839024390244
k-means,430,0.53488372093
gmm,430,0.532558139535
kernel k-groups,430,0.839534883721
k-means,450,0.522222222222
gmm,450,0.524444444444
kernel k-groups,450,0.877777777778
k-means,470,0.517021276596
gmm,470,0.531914893617
kernel k-groups,470,0.525531914894
k-means,490,0.502040816327
gmm,490,0.502040816327
kernel k-groups,490,0.861224489796
k-means,510,0.53137254902
gmm,510,0.509803921569
kernel k-groups,510,0.817647058824
k-means,530,0.51320754717
gmm,530,0.515094339623
kernel k-groups,530,0.858490566038
k-means,550,0.503636363636
gmm,550,0.512727272727
kernel k-groups,550,0.863636363636
k-means,570,0.521052631579
gmm,570,0.528070175439
kernel k-groups,570,0.861403508772
k-means,590,0.5
gmm,590,0.522033898305
kernel k-groups,590,0.838983050847
k-means,610,0.773770491803
gmm,610,0.524590163934
kernel k-groups,610,0.859016393443
k-means,630,0.512698412698
gmm,630,0.530158730159
kernel k-groups,630,0.839682539683
k-means,650,0.510769230769
gmm,650,0.512307692308
kernel k-groups,650,0.513846153846
k-means,670,0.5
gmm,670,0.532835820896
kernel k-groups,670,0.846268656716
k-means,690,0.513043478261
gmm,690,0.513043478261
kernel k-groups,690,0.513043478261
k-means,710,0.514084507042
gmm,710,0.525352112676
kernel k-groups,710,0.859154929577
k-means,730,0.51095890411
gmm,730,0.502739726027
kernel k-groups,730,0.856164383562
k-means,750,0.522666666667
gmm,750,0.528
kernel k-groups,750,0.844
k-means,770,0.502597402597
gmm,770,0.507792207792
kernel k-groups,770,0.850649350649
k-means,790,0.524050632911
gmm,790,0.524050632911
kernel k-groups,790,0.858227848101
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.633333333333
gmm,30,0.633333333333
kernel k-groups,30,0.633333333333
k-means,50,0.98
gmm,50,0.84
kernel k-groups,50,0.98
k-means,70,0.814285714286
gmm,70,0.814285714286
kernel k-groups,70,0.814285714286
k-means,90,0.733333333333
gmm,90,0.588888888889
kernel k-groups,90,0.866666666667
k-means,110,0.818181818182
gmm,110,0.518181818182
kernel k-groups,110,0.845454545455
k-means,130,0.507692307692
gmm,130,0.507692307692
kernel k-groups,130,0.5
k-means,150,0.82
gmm,150,0.746666666667
kernel k-groups,150,0.853333333333
k-means,170,0.705882352941
gmm,170,0.523529411765
kernel k-groups,170,0.835294117647
k-means,190,0.536842105263
gmm,190,0.536842105263
kernel k-groups,190,0.536842105263
k-means,210,0.533333333333
gmm,210,0.519047619048
kernel k-groups,210,0.838095238095
k-means,230,0.508695652174
gmm,230,0.747826086957
kernel k-groups,230,0.873913043478
k-means,250,0.508
gmm,250,0.504
kernel k-groups,250,0.508
k-means,270,0.540740740741
gmm,270,0.52962962963
kernel k-groups,270,0.840740740741
k-means,290,0.551724137931
gmm,290,0.551724137931
kernel k-groups,290,0.834482758621
k-means,310,0.509677419355
gmm,310,0.532258064516
kernel k-groups,310,0.883870967742
k-means,330,0.506060606061
gmm,330,0.524242424242
kernel k-groups,330,0.812121212121
k-means,350,0.76
gmm,350,0.502857142857
kernel k-groups,350,0.848571428571
k-means,370,0.510810810811
gmm,370,0.510810810811
kernel k-groups,370,0.840540540541
k-means,390,0.54358974359
gmm,390,0.553846153846
kernel k-groups,390,0.551282051282
k-means,410,0.607317073171
gmm,410,0.548780487805
kernel k-groups,410,0.848780487805
k-means,430,0.523255813953
gmm,430,0.523255813953
kernel k-groups,430,0.520930232558
k-means,450,0.522222222222
gmm,450,0.54
kernel k-groups,450,0.868888888889
k-means,470,0.504255319149
gmm,470,0.508510638298
kernel k-groups,470,0.840425531915
k-means,490,0.524489795918
gmm,490,0.504081632653
kernel k-groups,490,0.838775510204
k-means,510,0.503921568627
gmm,510,0.507843137255
kernel k-groups,510,0.872549019608
k-means,530,0.501886792453
gmm,530,0.503773584906
kernel k-groups,530,0.866037735849
k-means,550,0.509090909091
gmm,550,0.536363636364
kernel k-groups,550,0.86
k-means,570,0.512280701754
gmm,570,0.540350877193
kernel k-groups,570,0.538596491228
k-means,590,0.522033898305
gmm,590,0.532203389831
kernel k-groups,590,0.874576271186
k-means,610,0.514754098361
gmm,610,0.527868852459
kernel k-groups,610,0.840983606557
k-means,630,0.512698412698
gmm,630,0.514285714286
kernel k-groups,630,0.868253968254
k-means,650,0.527692307692
gmm,650,0.555384615385
kernel k-groups,650,0.852307692308
k-means,670,0.513432835821
gmm,670,0.502985074627
kernel k-groups,670,0.502985074627
k-means,690,0.533333333333
gmm,690,0.550724637681
kernel k-groups,690,0.550724637681
k-means,710,0.507042253521
gmm,710,0.502816901408
kernel k-groups,710,0.845070422535
k-means,730,0.523287671233
gmm,730,0.501369863014
kernel k-groups,730,0.856164383562
k-means,750,0.532
gmm,750,0.536
kernel k-groups,750,0.862666666667
k-means,770,0.527272727273
gmm,770,0.527272727273
kernel k-groups,770,0.527272727273
k-means,790,0.750632911392
gmm,790,0.543037974684
kernel k-groups,790,0.844303797468
k-means,10,0.7
gmm,10,0.6
kernel k-groups,10,0.7
k-means,30,0.866666666667
gmm,30,0.9
kernel k-groups,30,0.866666666667
k-means,50,0.5
gmm,50,0.5
kernel k-groups,50,0.5
k-means,70,0.514285714286
gmm,70,0.514285714286
kernel k-groups,70,0.514285714286
k-means,90,0.566666666667
gmm,90,0.566666666667
kernel k-groups,90,0.577777777778
k-means,110,0.563636363636
gmm,110,0.563636363636
kernel k-groups,110,0.890909090909
k-means,130,0.5
gmm,130,0.530769230769
kernel k-groups,130,0.738461538462
k-means,150,0.713333333333
gmm,150,0.753333333333
kernel k-groups,150,0.846666666667
k-means,170,0.541176470588
gmm,170,0.511764705882
kernel k-groups,170,0.858823529412
k-means,190,0.8
gmm,190,0.5
kernel k-groups,190,0.805263157895
k-means,210,0.509523809524
gmm,210,0.509523809524
kernel k-groups,210,0.809523809524
k-means,230,0.5
gmm,230,0.5
kernel k-groups,230,0.839130434783
k-means,250,0.556
gmm,250,0.556
kernel k-groups,250,0.552
k-means,270,0.562962962963
gmm,270,0.57037037037
kernel k-groups,270,0.833333333333
k-means,290,0.534482758621
gmm,290,0.544827586207
kernel k-groups,290,0.534482758621
k-means,310,0.522580645161
gmm,310,0.51935483871
kernel k-groups,310,0.822580645161
k-means,330,0.542424242424
gmm,330,0.530303030303
kernel k-groups,330,0.869696969697
k-means,350,0.522857142857
gmm,350,0.551428571429
kernel k-groups,350,0.537142857143
k-means,370,0.521621621622
gmm,370,0.532432432432
kernel k-groups,370,0.808108108108
k-means,390,0.523076923077
gmm,390,0.523076923077
kernel k-groups,390,0.523076923077
k-means,410,0.519512195122
gmm,410,0.541463414634
kernel k-groups,410,0.817073170732
k-means,430,0.513953488372
gmm,430,0.53023255814
kernel k-groups,430,0.846511627907
k-means,450,0.537777777778
gmm,450,0.54
kernel k-groups,450,0.871111111111
k-means,470,0.521276595745
gmm,470,0.531914893617
kernel k-groups,470,0.521276595745
k-means,490,0.518367346939
gmm,490,0.530612244898
kernel k-groups,490,0.851020408163
k-means,510,0.509803921569
gmm,510,0.53137254902
kernel k-groups,510,0.527450980392
k-means,530,0.549056603774
gmm,530,0.550943396226
kernel k-groups,530,0.832075471698
k-means,550,0.538181818182
gmm,550,0.543636363636
kernel k-groups,550,0.861818181818
k-means,570,0.510526315789
gmm,570,0.524561403509
kernel k-groups,570,0.843859649123
k-means,590,0.522033898305
gmm,590,0.549152542373
kernel k-groups,590,0.845762711864
k-means,610,0.531147540984
gmm,610,0.539344262295
kernel k-groups,610,0.845901639344
k-means,630,0.5
gmm,630,0.526984126984
kernel k-groups,630,0.833333333333
k-means,650,0.536923076923
gmm,650,0.536923076923
kernel k-groups,650,0.816923076923
k-means,670,0.529850746269
gmm,670,0.546268656716
kernel k-groups,670,0.865671641791
k-means,690,0.501449275362
gmm,690,0.514492753623
kernel k-groups,690,0.840579710145
k-means,710,0.521126760563
gmm,710,0.516901408451
kernel k-groups,710,0.853521126761
k-means,730,0.513698630137
gmm,730,0.538356164384
kernel k-groups,730,0.869863013699
k-means,750,0.525333333333
gmm,750,0.534666666667
kernel k-groups,750,0.858666666667
k-means,770,0.51038961039
gmm,770,0.51038961039
kernel k-groups,770,0.85974025974
k-means,790,0.508860759494
gmm,790,0.506329113924
kernel k-groups,790,0.850632911392
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.9
gmm,30,0.933333333333
kernel k-groups,30,0.9
k-means,50,0.92
gmm,50,0.86
kernel k-groups,50,0.92
k-means,70,0.9
gmm,70,0.685714285714
kernel k-groups,70,0.871428571429
k-means,90,0.533333333333
gmm,90,0.544444444444
kernel k-groups,90,0.822222222222
k-means,110,0.554545454545
gmm,110,0.572727272727
kernel k-groups,110,0.845454545455
k-means,130,0.846153846154
gmm,130,0.792307692308
kernel k-groups,130,0.838461538462
k-means,150,0.853333333333
gmm,150,0.78
kernel k-groups,150,0.846666666667
k-means,170,0.541176470588
gmm,170,0.529411764706
kernel k-groups,170,0.541176470588
k-means,190,0.526315789474
gmm,190,0.521052631579
kernel k-groups,190,0.847368421053
k-means,210,0.514285714286
gmm,210,0.514285714286
kernel k-groups,210,0.514285714286
k-means,230,0.508695652174
gmm,230,0.534782608696
kernel k-groups,230,0.860869565217
k-means,250,0.516
gmm,250,0.508
kernel k-groups,250,0.516
k-means,270,0.503703703704
gmm,270,0.514814814815
kernel k-groups,270,0.503703703704
k-means,290,0.541379310345
gmm,290,0.541379310345
kernel k-groups,290,0.820689655172
k-means,310,0.509677419355
gmm,310,0.503225806452
kernel k-groups,310,0.829032258065
k-means,330,0.539393939394
gmm,330,0.551515151515
kernel k-groups,330,0.827272727273
k-means,350,0.505714285714
gmm,350,0.5
kernel k-groups,350,0.837142857143
k-means,370,0.608108108108
gmm,370,0.608108108108
kernel k-groups,370,0.851351351351
k-means,390,0.502564102564
gmm,390,0.502564102564
kernel k-groups,390,0.502564102564
k-means,410,0.512195121951
gmm,410,0.534146341463
kernel k-groups,410,0.856097560976
k-means,430,0.551162790698
gmm,430,0.555813953488
kernel k-groups,430,0.816279069767
k-means,450,0.553333333333
gmm,450,0.571111111111
kernel k-groups,450,0.86
k-means,470,0.551063829787
gmm,470,0.551063829787
kernel k-groups,470,0.551063829787
k-means,490,0.785714285714
gmm,490,0.520408163265
kernel k-groups,490,0.848979591837
k-means,510,0.511764705882
gmm,510,0.519607843137
kernel k-groups,510,0.854901960784
k-means,530,0.518867924528
gmm,530,0.518867924528
kernel k-groups,530,0.837735849057
k-means,550,0.507272727273
gmm,550,0.527272727273
kernel k-groups,550,0.525454545455
k-means,570,0.535087719298
gmm,570,0.517543859649
kernel k-groups,570,0.863157894737
k-means,590,0.510169491525
gmm,590,0.523728813559
kernel k-groups,590,0.847457627119
k-means,610,0.524590163934
gmm,610,0.529508196721
kernel k-groups,610,0.840983606557
k-means,630,0.501587301587
gmm,630,0.522222222222
kernel k-groups,630,0.860317460317
k-means,650,0.524615384615
gmm,650,0.541538461538
kernel k-groups,650,0.883076923077
k-means,670,0.529850746269
gmm,670,0.529850746269
kernel k-groups,670,0.876119402985
k-means,690,0.555072463768
gmm,690,0.555072463768
kernel k-groups,690,0.824637681159
k-means,710,0.523943661972
gmm,710,0.535211267606
kernel k-groups,710,0.864788732394
k-means,730,0.520547945205
gmm,730,0.52602739726
kernel k-groups,730,0.865753424658
k-means,750,0.514666666667
gmm,750,0.530666666667
kernel k-groups,750,0.830666666667
k-means,770,0.535064935065
gmm,770,0.550649350649
kernel k-groups,770,0.82987012987
k-means,790,0.505063291139
gmm,790,0.526582278481
kernel k-groups,790,0.827848101266
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.633333333333
gmm,30,0.633333333333
kernel k-groups,30,0.633333333333
k-means,50,0.64
gmm,50,0.58
kernel k-groups,50,0.74
k-means,70,0.557142857143
gmm,70,0.557142857143
kernel k-groups,70,0.8
k-means,90,0.544444444444
gmm,90,0.544444444444
kernel k-groups,90,0.722222222222
k-means,110,0.690909090909
gmm,110,0.554545454545
kernel k-groups,110,0.854545454545
k-means,130,0.515384615385
gmm,130,0.515384615385
kernel k-groups,130,0.861538461538
k-means,150,0.54
gmm,150,0.52
kernel k-groups,150,0.786666666667
k-means,170,0.517647058824
gmm,170,0.517647058824
kernel k-groups,170,0.805882352941
k-means,190,0.505263157895
gmm,190,0.5
kernel k-groups,190,0.505263157895
k-means,210,0.538095238095
gmm,210,0.519047619048
kernel k-groups,210,0.538095238095
k-means,230,0.513043478261
gmm,230,0.517391304348
kernel k-groups,230,0.773913043478
k-means,250,0.82
gmm,250,0.552
kernel k-groups,250,0.868
k-means,270,0.525925925926
gmm,270,0.533333333333
kernel k-groups,270,0.877777777778
k-means,290,0.527586206897
gmm,290,0.5
kernel k-groups,290,0.831034482759
k-means,310,0.545161290323
gmm,310,0.551612903226
kernel k-groups,310,0.867741935484
k-means,330,0.542424242424
gmm,330,0.554545454545
kernel k-groups,330,0.872727272727
k-means,350,0.505714285714
gmm,350,0.52
kernel k-groups,350,0.508571428571
k-means,370,0.537837837838
gmm,370,0.518918918919
kernel k-groups,370,0.518918918919
k-means,390,0.538461538462
gmm,390,0.505128205128
kernel k-groups,390,0.517948717949
k-means,410,0.548780487805
gmm,410,0.548780487805
kernel k-groups,410,0.858536585366
k-means,430,0.504651162791
gmm,430,0.513953488372
kernel k-groups,430,0.853488372093
k-means,450,0.506666666667
gmm,450,0.506666666667
kernel k-groups,450,0.857777777778
k-means,470,0.531914893617
gmm,470,0.544680851064
kernel k-groups,470,0.857446808511
k-means,490,0.520408163265
gmm,490,0.522448979592
kernel k-groups,490,0.818367346939
k-means,510,0.545098039216
gmm,510,0.545098039216
kernel k-groups,510,0.850980392157
k-means,530,0.501886792453
gmm,530,0.501886792453
kernel k-groups,530,0.515094339623
k-means,550,0.509090909091
gmm,550,0.503636363636
kernel k-groups,550,0.863636363636
k-means,570,0.538596491228
gmm,570,0.515789473684
kernel k-groups,570,0.840350877193
k-means,590,0.676271186441
gmm,590,0.537288135593
kernel k-groups,590,0.849152542373
k-means,610,0.549180327869
gmm,610,0.552459016393
kernel k-groups,610,0.837704918033
k-means,630,0.785714285714
gmm,630,0.526984126984
kernel k-groups,630,0.833333333333
k-means,650,0.510769230769
gmm,650,0.515384615385
kernel k-groups,650,0.838461538462
k-means,670,0.520895522388
gmm,670,0.522388059701
kernel k-groups,670,0.873134328358
k-means,690,0.524637681159
gmm,690,0.527536231884
kernel k-groups,690,0.894202898551
k-means,710,0.515492957746
gmm,710,0.525352112676
kernel k-groups,710,0.861971830986
k-means,730,0.528767123288
gmm,730,0.534246575342
kernel k-groups,730,0.843835616438
k-means,750,0.516
gmm,750,0.522666666667
kernel k-groups,750,0.845333333333
k-means,770,0.512987012987
gmm,770,0.525974025974
kernel k-groups,770,0.854545454545
k-means,790,0.521518987342
gmm,790,0.532911392405
kernel k-groups,790,0.840506329114
k-means,10,0.8
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.9
k-means,50,0.9
gmm,50,0.84
kernel k-groups,50,0.92
k-means,70,0.614285714286
gmm,70,0.614285714286
kernel k-groups,70,0.814285714286
k-means,90,0.811111111111
gmm,90,0.755555555556
kernel k-groups,90,0.844444444444
k-means,110,0.572727272727
gmm,110,0.572727272727
kernel k-groups,110,0.572727272727
k-means,130,0.507692307692
gmm,130,0.507692307692
kernel k-groups,130,0.507692307692
k-means,150,0.526666666667
gmm,150,0.826666666667
kernel k-groups,150,0.88
k-means,170,0.505882352941
gmm,170,0.511764705882
kernel k-groups,170,0.858823529412
k-means,190,0.505263157895
gmm,190,0.505263157895
kernel k-groups,190,0.847368421053
k-means,210,0.542857142857
gmm,210,0.542857142857
kernel k-groups,210,0.842857142857
k-means,230,0.521739130435
gmm,230,0.508695652174
kernel k-groups,230,0.521739130435
k-means,250,0.552
gmm,250,0.556
kernel k-groups,250,0.86
k-means,270,0.514814814815
gmm,270,0.514814814815
kernel k-groups,270,0.851851851852
k-means,290,0.686206896552
gmm,290,0.572413793103
kernel k-groups,290,0.806896551724
k-means,310,0.793548387097
gmm,310,0.506451612903
kernel k-groups,310,0.858064516129
k-means,330,0.681818181818
gmm,330,0.560606060606
kernel k-groups,330,0.857575757576
k-means,350,0.531428571429
gmm,350,0.557142857143
kernel k-groups,350,0.851428571429
k-means,370,0.805405405405
gmm,370,0.554054054054
kernel k-groups,370,0.835135135135
k-means,390,0.520512820513
gmm,390,0.502564102564
kernel k-groups,390,0.841025641026
k-means,410,0.514634146341
gmm,410,0.514634146341
kernel k-groups,410,0.848780487805
k-means,430,0.511627906977
gmm,430,0.513953488372
kernel k-groups,430,0.851162790698
k-means,450,0.522222222222
gmm,450,0.533333333333
kernel k-groups,450,0.522222222222
k-means,470,0.502127659574
gmm,470,0.502127659574
kernel k-groups,470,0.502127659574
k-means,490,0.518367346939
gmm,490,0.526530612245
kernel k-groups,490,0.861224489796
k-means,510,0.562745098039
gmm,510,0.580392156863
kernel k-groups,510,0.837254901961
k-means,530,0.507547169811
gmm,530,0.507547169811
kernel k-groups,530,0.883018867925
k-means,550,0.52
gmm,550,0.505454545455
kernel k-groups,550,0.832727272727
k-means,570,0.528070175439
gmm,570,0.510526315789
kernel k-groups,570,0.845614035088
k-means,590,0.820338983051
gmm,590,0.794915254237
kernel k-groups,590,0.859322033898
k-means,610,0.509836065574
gmm,610,0.514754098361
kernel k-groups,610,0.845901639344
k-means,630,0.503174603175
gmm,630,0.525396825397
kernel k-groups,630,0.850793650794
k-means,650,0.518461538462
gmm,650,0.550769230769
kernel k-groups,650,0.549230769231
k-means,670,0.553731343284
gmm,670,0.559701492537
kernel k-groups,670,0.846268656716
k-means,690,0.515942028986
gmm,690,0.533333333333
kernel k-groups,690,0.847826086957
k-means,710,0.53661971831
gmm,710,0.53661971831
kernel k-groups,710,0.874647887324
k-means,730,0.513698630137
gmm,730,0.513698630137
kernel k-groups,730,0.834246575342
k-means,750,0.509333333333
gmm,750,0.502666666667
kernel k-groups,750,0.836
k-means,770,0.501298701299
gmm,770,0.515584415584
kernel k-groups,770,0.867532467532
k-means,790,0.501265822785
gmm,790,0.512658227848
kernel k-groups,790,0.506329113924
k-means,10,0.6
gmm,10,0.6
kernel k-groups,10,0.6
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.78
gmm,50,0.66
kernel k-groups,50,0.82
k-means,70,0.557142857143
gmm,70,0.557142857143
kernel k-groups,70,0.557142857143
k-means,90,0.511111111111
gmm,90,0.511111111111
kernel k-groups,90,0.822222222222
k-means,110,0.554545454545
gmm,110,0.563636363636
kernel k-groups,110,0.563636363636
k-means,130,0.515384615385
gmm,130,0.5
kernel k-groups,130,0.846153846154
k-means,150,0.526666666667
gmm,150,0.526666666667
kernel k-groups,150,0.88
k-means,170,0.529411764706
gmm,170,0.529411764706
kernel k-groups,170,0.882352941176
k-means,190,0.5
gmm,190,0.5
kernel k-groups,190,0.5
k-means,210,0.52380952381
gmm,210,0.519047619048
kernel k-groups,210,0.809523809524
k-means,230,0.517391304348
gmm,230,0.517391304348
kernel k-groups,230,0.85652173913
k-means,250,0.504
gmm,250,0.504
kernel k-groups,250,0.82
k-means,270,0.518518518519
gmm,270,0.518518518519
kernel k-groups,270,0.518518518519
k-means,290,0.51724137931
gmm,290,0.51724137931
