method,num_points,accuracy
k-means,790,0.758227848101
gmm,790,0.867088607595
kernel k-groups,790,0.777215189873
k-means,10,0.7
gmm,10,0.8
kernel k-groups,10,0.7
k-means,30,0.766666666667
gmm,30,0.866666666667
kernel k-groups,30,0.833333333333
k-means,50,0.8
gmm,50,0.82
kernel k-groups,50,0.8
k-means,70,0.7
gmm,70,0.685714285714
kernel k-groups,70,0.7
k-means,90,0.677777777778
gmm,90,0.722222222222
kernel k-groups,90,0.711111111111
k-means,110,0.7
gmm,110,0.718181818182
kernel k-groups,110,0.754545454545
k-means,130,0.830769230769
gmm,130,0.892307692308
kernel k-groups,130,0.884615384615
k-means,150,0.746666666667
gmm,150,0.853333333333
kernel k-groups,150,0.84
k-means,170,0.741176470588
gmm,170,0.835294117647
kernel k-groups,170,0.758823529412
k-means,190,0.757894736842
gmm,190,0.894736842105
kernel k-groups,190,0.815789473684
k-means,210,0.780952380952
gmm,210,0.852380952381
kernel k-groups,210,0.809523809524
k-means,230,0.717391304348
gmm,230,0.860869565217
kernel k-groups,230,0.765217391304
k-means,250,0.764
gmm,250,0.728
kernel k-groups,250,0.776
k-means,270,0.718518518519
gmm,270,0.82962962963
kernel k-groups,270,0.740740740741
k-means,290,0.796551724138
gmm,290,0.851724137931
kernel k-groups,290,0.813793103448
k-means,310,0.751612903226
gmm,310,0.896774193548
kernel k-groups,310,0.806451612903
k-means,330,0.760606060606
gmm,330,0.863636363636
kernel k-groups,330,0.772727272727
k-means,350,0.765714285714
gmm,350,0.871428571429
kernel k-groups,350,0.797142857143
k-means,370,0.772972972973
gmm,370,0.875675675676
kernel k-groups,370,0.794594594595
k-means,390,0.735897435897
gmm,390,0.715384615385
kernel k-groups,390,0.74358974359
k-means,410,0.80243902439
gmm,410,0.812195121951
kernel k-groups,410,0.817073170732
k-means,430,0.806976744186
gmm,430,0.893023255814
kernel k-groups,430,0.83488372093
k-means,450,0.775555555556
gmm,450,0.802222222222
kernel k-groups,450,0.8
k-means,470,0.76170212766
gmm,470,0.86170212766
kernel k-groups,470,0.78085106383
k-means,490,0.767346938776
gmm,490,0.777551020408
kernel k-groups,490,0.8
k-means,510,0.807843137255
gmm,510,0.896078431373
kernel k-groups,510,0.835294117647
k-means,530,0.803773584906
gmm,530,0.9
kernel k-groups,530,0.824528301887
k-means,550,0.749090909091
gmm,550,0.861818181818
kernel k-groups,550,0.78
k-means,570,0.791228070175
gmm,570,0.889473684211
kernel k-groups,570,0.835087719298
k-means,590,0.777966101695
gmm,590,0.777966101695
kernel k-groups,590,0.798305084746
k-means,610,0.786885245902
gmm,610,0.914754098361
kernel k-groups,610,0.837704918033
k-means,630,0.769841269841
gmm,630,0.890476190476
kernel k-groups,630,0.809523809524
k-means,650,0.741538461538
gmm,650,0.863076923077
kernel k-groups,650,0.76
k-means,670,0.813432835821
gmm,670,0.880597014925
kernel k-groups,670,0.826865671642
k-means,690,0.766666666667
gmm,690,0.872463768116
kernel k-groups,690,0.801449275362
k-means,710,0.764788732394
gmm,710,0.83661971831
kernel k-groups,710,0.791549295775
k-means,730,0.764383561644
gmm,730,0.886301369863
kernel k-groups,730,0.802739726027
k-means,750,0.769333333333
gmm,750,0.893333333333
kernel k-groups,750,0.809333333333
k-means,770,0.772727272727
gmm,770,0.785714285714
kernel k-groups,770,0.792207792208
k-means,790,0.793670886076
gmm,790,0.888607594937
kernel k-groups,790,0.806329113924
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.766666666667
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.72
gmm,50,0.66
kernel k-groups,50,0.74
k-means,70,0.771428571429
gmm,70,0.785714285714
kernel k-groups,70,0.8
k-means,90,0.811111111111
gmm,90,0.811111111111
kernel k-groups,90,0.811111111111
k-means,110,0.8
gmm,110,0.8
kernel k-groups,110,0.827272727273
k-means,130,0.792307692308
gmm,130,0.9
kernel k-groups,130,0.830769230769
k-means,150,0.82
gmm,150,0.86
kernel k-groups,150,0.833333333333
k-means,170,0.735294117647
gmm,170,0.905882352941
kernel k-groups,170,0.829411764706
k-means,190,0.773684210526
gmm,190,0.857894736842
kernel k-groups,190,0.8
k-means,210,0.833333333333
gmm,210,0.87619047619
kernel k-groups,210,0.861904761905
k-means,230,0.74347826087
gmm,230,0.878260869565
kernel k-groups,230,0.769565217391
k-means,250,0.808
gmm,250,0.888
kernel k-groups,250,0.82
k-means,270,0.759259259259
gmm,270,0.766666666667
kernel k-groups,270,0.818518518519
k-means,290,0.758620689655
gmm,290,0.748275862069
kernel k-groups,290,0.793103448276
k-means,310,0.803225806452
gmm,310,0.870967741935
kernel k-groups,310,0.809677419355
k-means,330,0.727272727273
gmm,330,0.718181818182
kernel k-groups,330,0.760606060606
k-means,350,0.754285714286
gmm,350,0.891428571429
kernel k-groups,350,0.785714285714
k-means,370,0.748648648649
gmm,370,0.843243243243
kernel k-groups,370,0.77027027027
k-means,390,0.792307692308
gmm,390,0.869230769231
kernel k-groups,390,0.817948717949
k-means,410,0.765853658537
gmm,410,0.839024390244
kernel k-groups,410,0.778048780488
k-means,430,0.711627906977
gmm,430,0.732558139535
kernel k-groups,430,0.741860465116
k-means,450,0.777777777778
gmm,450,0.875555555556
kernel k-groups,450,0.806666666667
k-means,470,0.797872340426
gmm,470,0.895744680851
kernel k-groups,470,0.823404255319
k-means,490,0.795918367347
gmm,490,0.887755102041
kernel k-groups,490,0.820408163265
k-means,510,0.774509803922
gmm,510,0.892156862745
kernel k-groups,510,0.796078431373
k-means,530,0.784905660377
gmm,530,0.879245283019
kernel k-groups,530,0.801886792453
k-means,550,0.767272727273
gmm,550,0.887272727273
kernel k-groups,550,0.812727272727
k-means,570,0.782456140351
gmm,570,0.875438596491
kernel k-groups,570,0.805263157895
k-means,590,0.806779661017
gmm,590,0.883050847458
kernel k-groups,590,0.828813559322
k-means,610,0.790163934426
gmm,610,0.8
kernel k-groups,610,0.811475409836
k-means,630,0.765079365079
gmm,630,0.877777777778
kernel k-groups,630,0.796825396825
k-means,650,0.772307692308
gmm,650,0.772307692308
kernel k-groups,650,0.806153846154
k-means,670,0.785074626866
gmm,670,0.880597014925
kernel k-groups,670,0.823880597015
k-means,690,0.773913043478
gmm,690,0.892753623188
kernel k-groups,690,0.814492753623
k-means,710,0.80985915493
gmm,710,0.891549295775
kernel k-groups,710,0.833802816901
k-means,730,0.808219178082
gmm,730,0.904109589041
kernel k-groups,730,0.832876712329
k-means,750,0.784
gmm,750,0.864
kernel k-groups,750,0.794666666667
k-means,770,0.777922077922
gmm,770,0.884415584416
kernel k-groups,770,0.806493506494
k-means,790,0.762025316456
gmm,790,0.888607594937
kernel k-groups,790,0.796202531646
k-means,10,0.8
gmm,10,0.9
kernel k-groups,10,0.8
k-means,30,0.833333333333
gmm,30,0.833333333333
kernel k-groups,30,0.833333333333
k-means,50,0.78
gmm,50,0.82
kernel k-groups,50,0.82
k-means,70,0.814285714286
gmm,70,0.814285714286
kernel k-groups,70,0.814285714286
k-means,90,0.788888888889
gmm,90,0.933333333333
kernel k-groups,90,0.833333333333
k-means,110,0.754545454545
gmm,110,0.754545454545
kernel k-groups,110,0.754545454545
k-means,130,0.753846153846
gmm,130,0.753846153846
kernel k-groups,130,0.761538461538
k-means,150,0.78
gmm,150,0.84
kernel k-groups,150,0.793333333333
k-means,170,0.794117647059
gmm,170,0.758823529412
kernel k-groups,170,0.817647058824
k-means,190,0.778947368421
gmm,190,0.8
kernel k-groups,190,0.789473684211
k-means,210,0.785714285714
gmm,210,0.895238095238
kernel k-groups,210,0.809523809524
k-means,230,0.782608695652
gmm,230,0.782608695652
kernel k-groups,230,0.817391304348
k-means,250,0.752
gmm,250,0.852
kernel k-groups,250,0.772
k-means,270,0.72962962963
gmm,270,0.859259259259
kernel k-groups,270,0.792592592593
k-means,290,0.779310344828
gmm,290,0.806896551724
kernel k-groups,290,0.796551724138
k-means,310,0.78064516129
gmm,310,0.777419354839
kernel k-groups,310,0.81935483871
k-means,330,0.739393939394
gmm,330,0.766666666667
kernel k-groups,330,0.778787878788
k-means,350,0.791428571429
gmm,350,0.871428571429
kernel k-groups,350,0.814285714286
k-means,370,0.813513513514
gmm,370,0.886486486486
kernel k-groups,370,0.82972972973
k-means,390,0.787179487179
gmm,390,0.789743589744
kernel k-groups,390,0.789743589744
k-means,410,0.773170731707
gmm,410,0.89512195122
kernel k-groups,410,0.812195121951
k-means,430,0.786046511628
gmm,430,0.788372093023
kernel k-groups,430,0.806976744186
k-means,450,0.806666666667
gmm,450,0.911111111111
kernel k-groups,450,0.835555555556
k-means,470,0.770212765957
gmm,470,0.868085106383
kernel k-groups,470,0.791489361702
k-means,490,0.789795918367
gmm,490,0.875510204082
kernel k-groups,490,0.838775510204
k-means,510,0.764705882353
gmm,510,0.86862745098
kernel k-groups,510,0.794117647059
k-means,530,0.762264150943
gmm,530,0.871698113208
kernel k-groups,530,0.794339622642
k-means,550,0.776363636364
gmm,550,0.892727272727
kernel k-groups,550,0.794545454545
k-means,570,0.789473684211
gmm,570,0.891228070175
kernel k-groups,570,0.828070175439
k-means,590,0.779661016949
gmm,590,0.859322033898
kernel k-groups,590,0.81186440678
k-means,610,0.768852459016
gmm,610,0.885245901639
kernel k-groups,610,0.777049180328
k-means,630,0.78253968254
gmm,630,0.887301587302
kernel k-groups,630,0.796825396825
k-means,650,0.767692307692
gmm,650,0.856923076923
kernel k-groups,650,0.790769230769
k-means,670,0.789552238806
gmm,670,0.897014925373
kernel k-groups,670,0.820895522388
k-means,690,0.779710144928
gmm,690,0.778260869565
kernel k-groups,690,0.817391304348
k-means,710,0.791549295775
gmm,710,0.883098591549
kernel k-groups,710,0.814084507042
k-means,730,0.786301369863
gmm,730,0.794520547945
kernel k-groups,730,0.815068493151
k-means,750,0.770666666667
gmm,750,0.862666666667
kernel k-groups,750,0.794666666667
k-means,770,0.776623376623
gmm,770,0.881818181818
kernel k-groups,770,0.798701298701
k-means,790,0.810126582278
gmm,790,0.9
kernel k-groups,790,0.827848101266
k-means,10,0.9
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.766666666667
gmm,30,0.766666666667
kernel k-groups,30,0.766666666667
k-means,50,0.74
gmm,50,0.74
kernel k-groups,50,0.78
k-means,70,0.742857142857
gmm,70,0.714285714286
kernel k-groups,70,0.742857142857
k-means,90,0.711111111111
gmm,90,0.666666666667
kernel k-groups,90,0.755555555556
k-means,110,0.727272727273
gmm,110,0.781818181818
kernel k-groups,110,0.736363636364
k-means,130,0.815384615385
gmm,130,0.9
kernel k-groups,130,0.869230769231
k-means,150,0.806666666667
gmm,150,0.866666666667
kernel k-groups,150,0.826666666667
k-means,170,0.847058823529
gmm,170,0.923529411765
kernel k-groups,170,0.894117647059
k-means,190,0.863157894737
gmm,190,0.915789473684
kernel k-groups,190,0.878947368421
k-means,210,0.738095238095
gmm,210,0.82380952381
kernel k-groups,210,0.771428571429
k-means,230,0.817391304348
gmm,230,0.913043478261
kernel k-groups,230,0.834782608696
k-means,250,0.8
gmm,250,0.888
kernel k-groups,250,0.824
k-means,270,0.766666666667
gmm,270,0.855555555556
kernel k-groups,270,0.8
k-means,290,0.803448275862
gmm,290,0.893103448276
kernel k-groups,290,0.824137931034
k-means,310,0.8
gmm,310,0.822580645161
kernel k-groups,310,0.803225806452
k-means,330,0.721212121212
gmm,330,0.851515151515
kernel k-groups,330,0.79696969697
k-means,350,0.8
gmm,350,0.8
kernel k-groups,350,0.825714285714
k-means,370,0.778378378378
gmm,370,0.856756756757
kernel k-groups,370,0.794594594595
k-means,390,0.712820512821
gmm,390,0.9
kernel k-groups,390,0.794871794872
k-means,410,0.792682926829
gmm,410,0.80487804878
kernel k-groups,410,0.8
k-means,430,0.751162790698
gmm,430,0.867441860465
kernel k-groups,430,0.788372093023
k-means,450,0.804444444444
gmm,450,0.884444444444
kernel k-groups,450,0.826666666667
k-means,470,0.759574468085
gmm,470,0.88085106383
kernel k-groups,470,0.817021276596
k-means,490,0.761224489796
gmm,490,0.761224489796
kernel k-groups,490,0.783673469388
k-means,510,0.743137254902
gmm,510,0.756862745098
kernel k-groups,510,0.798039215686
k-means,530,0.760377358491
gmm,530,0.864150943396
kernel k-groups,530,0.801886792453
k-means,550,0.8
gmm,550,0.901818181818
kernel k-groups,550,0.825454545455
k-means,570,0.787719298246
gmm,570,0.882456140351
kernel k-groups,570,0.805263157895
k-means,590,0.779661016949
gmm,590,0.871186440678
kernel k-groups,590,0.793220338983
k-means,610,0.791803278689
gmm,610,0.881967213115
kernel k-groups,610,0.808196721311
k-means,630,0.77619047619
gmm,630,0.877777777778
kernel k-groups,630,0.801587301587
k-means,650,0.763076923077
gmm,650,0.869230769231
kernel k-groups,650,0.78
k-means,670,0.780597014925
gmm,670,0.801492537313
kernel k-groups,670,0.825373134328
k-means,690,0.75652173913
gmm,690,0.76231884058
kernel k-groups,690,0.76231884058
k-means,710,0.76338028169
gmm,710,0.895774647887
kernel k-groups,710,0.832394366197
k-means,730,0.77397260274
gmm,730,0.884931506849
kernel k-groups,730,0.808219178082
k-means,750,0.765333333333
gmm,750,0.888
kernel k-groups,750,0.809333333333
k-means,770,0.792207792208
gmm,770,0.879220779221
kernel k-groups,770,0.828571428571
k-means,790,0.803797468354
gmm,790,0.874683544304
kernel k-groups,790,0.827848101266
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.9
gmm,30,0.9
kernel k-groups,30,0.9
k-means,50,0.66
gmm,50,0.68
kernel k-groups,50,0.66
k-means,70,0.771428571429
gmm,70,0.942857142857
kernel k-groups,70,0.828571428571
k-means,90,0.744444444444
gmm,90,0.722222222222
kernel k-groups,90,0.766666666667
k-means,110,0.681818181818
gmm,110,0.654545454545
kernel k-groups,110,0.745454545455
k-means,130,0.723076923077
gmm,130,0.792307692308
kernel k-groups,130,0.746153846154
k-means,150,0.833333333333
gmm,150,0.906666666667
kernel k-groups,150,0.86
k-means,170,0.776470588235
gmm,170,0.782352941176
kernel k-groups,170,0.782352941176
k-means,190,0.821052631579
gmm,190,0.778947368421
kernel k-groups,190,0.821052631579
k-means,210,0.795238095238
gmm,210,0.766666666667
kernel k-groups,210,0.82380952381
k-means,230,0.739130434783
gmm,230,0.75652173913
kernel k-groups,230,0.75652173913
k-means,250,0.748
gmm,250,0.88
kernel k-groups,250,0.824
k-means,270,0.777777777778
gmm,270,0.777777777778
kernel k-groups,270,0.785185185185
k-means,290,0.768965517241
gmm,290,0.862068965517
kernel k-groups,290,0.789655172414
k-means,310,0.761290322581
